speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory,date_requested
eurrob1,European Robin,Erithacus rubecula,L4523462,Kempton Park Reservoirs LNR and SSSI--Kempton NR (previously Kempton Park East Reservoir),2023-02-11 20:13,2,51.423914,-0.3921712,TRUE,FALSE,FALSE,S128272248,NA,2023-02-11
eurrob1,European Robin,Erithacus rubecula,L22575900,"60 Levett Gardens, England, GB (51.554, 0.103)",2023-02-12 22:33,2,51.5540344,0.1025076,TRUE,FALSE,TRUE,S128233803,NA,2023-02-12
eurrob1,European Robin,Erithacus rubecula,L3020442,Osterley Park and House,2023-02-13 16:24,3,51.4900949,-0.3486657,TRUE,FALSE,FALSE,S128264227,NA,2023-02-13
eurrob1,European Robin,Erithacus rubecula,L22428281,US Embassy Garden and Nine Elms Garden,2023-02-14 18:33,1,51.4825655,-0.1322436,TRUE,FALSE,FALSE,S128333386,NA,2023-02-14
eurrob1,European Robin,Erithacus rubecula,L1800098,Battersea Park,2023-02-15 16:45,NA,51.4802877,-0.1552555,TRUE,FALSE,FALSE,S128384510,NA,2023-02-15
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2023-02-16 16:14,1,51.595709,-0.1394567,TRUE,FALSE,TRUE,S128641668,NA,2023-02-16
eurrob1,European Robin,Erithacus rubecula,L12107445,Whitewebbs Park,2023-02-17 22:06,NA,51.6790175,-0.0818977,TRUE,FALSE,FALSE,S129532250,NA,2023-02-17
eurrob1,European Robin,Erithacus rubecula,L12106239,South London Downs NNR--Happy Valley Park,2023-02-18 17:19,5,51.2944697,-0.124351,TRUE,FALSE,FALSE,S128726741,NA,2023-02-18
eurrob1,European Robin,Erithacus rubecula,L3012710,Leg O Mutton LNR,2023-02-19 17:08,1,51.482345,-0.24804,TRUE,FALSE,FALSE,S128949652,NA,2023-02-19
eurrob1,European Robin,Erithacus rubecula,L12106738,Morden (LBC District),2023-02-20 21:35,NA,51.3966321,-0.1958132,TRUE,FALSE,FALSE,S129199993,NA,2023-02-20
eurrob1,European Robin,Erithacus rubecula,L11546794,Beddington Park,2023-02-21 16:58,7,51.3724317,-0.1435977,TRUE,FALSE,FALSE,S129291967,NA,2023-02-21
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2023-02-22 16:45,1,51.595709,-0.1394567,TRUE,FALSE,TRUE,S129390893,NA,2023-02-22
eurrob1,European Robin,Erithacus rubecula,L1006681,Richmond Park (London),2023-02-23 19:01,NA,51.4471069,-0.2717829,TRUE,FALSE,FALSE,S129449261,NA,2023-02-23
eurrob1,European Robin,Erithacus rubecula,L1800098,Battersea Park,2023-02-24 17:29,4,51.4802877,-0.1552555,TRUE,FALSE,FALSE,S129526238,NA,2023-02-24
eurrob1,European Robin,Erithacus rubecula,L1800098,Battersea Park,2023-02-25 17:30,1,51.4802877,-0.1552555,TRUE,FALSE,FALSE,S129633136,NA,2023-02-25
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2023-02-26 19:32,1,51.4774486,-0.235101,TRUE,FALSE,FALSE,S129714148,NA,2023-02-26
eurrob1,European Robin,Erithacus rubecula,L25827403,Eltham,2023-02-27 16:49,NA,51.4486786,0.0560708,TRUE,FALSE,TRUE,S144116037,NA,2023-02-27
eurrob1,European Robin,Erithacus rubecula,L1800098,Battersea Park,2023-02-28 17:30,5,51.4802877,-0.1552555,TRUE,FALSE,FALSE,S129864643,NA,2023-02-28
eurrob1,European Robin,Erithacus rubecula,L2575016,Tooting Common,2023-03-01 15:00,5,51.4334106,-0.1450324,TRUE,FALSE,FALSE,S129918362,NA,2023-03-01
eurrob1,European Robin,Erithacus rubecula,L1800098,Battersea Park,2023-03-02 17:15,1,51.4802877,-0.1552555,TRUE,FALSE,FALSE,S130038188,NA,2023-03-02
eurrob1,European Robin,Erithacus rubecula,L2489870,Mitcham Common,2023-03-03 17:13,NA,51.397733,-0.1505685,TRUE,FALSE,FALSE,S130062556,NA,2023-03-03
eurrob1,European Robin,Erithacus rubecula,L945563,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",2023-03-04 22:01,1,51.5031329,-0.1338959,TRUE,FALSE,FALSE,S130129327,NA,2023-03-04
eurrob1,European Robin,Erithacus rubecula,L9030101,Camley Street Natural Park,2023-03-05 15:44,1,51.5351266,-0.127511,TRUE,FALSE,FALSE,S130303262,NA,2023-03-05
eurrob1,European Robin,Erithacus rubecula,L10658966,[EDN] Edna Rd,2023-03-06 17:00,1,51.4087836,-0.2231646,TRUE,FALSE,TRUE,S130723498,NA,2023-03-06
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2023-03-07 17:57,2,51.595709,-0.1394567,TRUE,FALSE,TRUE,S130396130,NA,2023-03-07
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2023-03-08 16:26,1,51.595709,-0.1394567,TRUE,FALSE,TRUE,S130457742,NA,2023-03-08
eurrob1,European Robin,Erithacus rubecula,L8190566,Muswell Hill--E (general area),2023-03-09 17:51,4,51.594753,-0.140426,TRUE,FALSE,TRUE,S130542468,NA,2023-03-09
eurrob1,European Robin,Erithacus rubecula,L16331924,QC Garden,2023-03-10 17:29,1,51.539857,-0.191228,TRUE,FALSE,TRUE,S130633916,NA,2023-03-10
eurrob1,European Robin,Erithacus rubecula,L3681809,Ingrebourne Valley LNR and Hornchurch Country Park,2023-03-11 17:09,NA,51.5370528,0.2097703,TRUE,FALSE,FALSE,S130667234,NA,2023-03-11
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2023-03-12 17:04,1,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S130760038,NA,2023-03-12
eurrob1,European Robin,Erithacus rubecula,L10476140,Warren Farm NR,2023-03-13 16:55,4,51.5015102,-0.3476589,TRUE,FALSE,FALSE,S130844323,NA,2023-03-13
eurrob1,European Robin,Erithacus rubecula,L5824756,Regent's Canal at Vyner Street,2023-03-14 18:37,1,51.535067,-0.055347,TRUE,FALSE,FALSE,S130914439,NA,2023-03-14
eurrob1,European Robin,Erithacus rubecula,L15696851,Grand Union Canal at Alperton,2023-03-15 16:31,2,51.5398094,-0.3047138,TRUE,FALSE,TRUE,S130976144,NA,2023-03-15
eurrob1,European Robin,Erithacus rubecula,L1800098,Battersea Park,2023-03-16 18:35,2,51.4802877,-0.1552555,TRUE,FALSE,FALSE,S131069440,NA,2023-03-16
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2023-03-17 17:31,1,51.595709,-0.1394567,TRUE,FALSE,TRUE,S131125988,NA,2023-03-17
eurrob1,European Robin,Erithacus rubecula,L12105121,Barnes (LBC District),2023-03-18 18:32,1,51.478292,-0.2430016,TRUE,FALSE,FALSE,S131228252,NA,2023-03-18
eurrob1,European Robin,Erithacus rubecula,L23144177,"St James's Park, London GB-England 51.50096, -0.13374",2023-03-19 18:20,1,51.500961,-0.133738,TRUE,FALSE,TRUE,S131397349,NA,2023-03-19
eurrob1,European Robin,Erithacus rubecula,L3670831,Hampstead Heath,2023-03-20 17:25,7,51.5618116,-0.1633787,TRUE,FALSE,FALSE,S131394424,NA,2023-03-20
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2023-03-21 17:43,1,51.595709,-0.1394567,TRUE,FALSE,TRUE,S131561280,NA,2023-03-21
eurrob1,European Robin,Erithacus rubecula,L16331924,QC Garden,2023-03-22 17:30,2,51.539857,-0.191228,TRUE,FALSE,TRUE,S131538342,NA,2023-03-22
eurrob1,European Robin,Erithacus rubecula,L12105934,Kingston-upon-Thames (LBC District),2023-03-23 17:31,2,51.4109106,-0.3018747,TRUE,FALSE,FALSE,S131616629,NA,2023-03-23
eurrob1,European Robin,Erithacus rubecula,L11018105,"43 Belgrave Road, England, GB (51.565, 0.022)",2023-03-24 21:30,NA,51.5651131,0.0219001,TRUE,FALSE,TRUE,S131759196,NA,2023-03-24
eurrob1,European Robin,Erithacus rubecula,L11276082,Kingston upon Thames--Surbiton Crescent,2023-03-25 17:43,1,51.400778,-0.303802,TRUE,FALSE,TRUE,S131942792,NA,2023-03-25
eurrob1,European Robin,Erithacus rubecula,L11018105,"43 Belgrave Road, England, GB (51.565, 0.022)",2023-03-26 21:30,NA,51.5651131,0.0219001,TRUE,FALSE,TRUE,S131949329,NA,2023-03-26
eurrob1,European Robin,Erithacus rubecula,L6802076,Finsbury Park (The Park only),2023-03-27 18:12,3,51.5710417,-0.1017952,TRUE,FALSE,FALSE,S131982825,NA,2023-03-27
eurrob1,European Robin,Erithacus rubecula,L11018105,"43 Belgrave Road, England, GB (51.565, 0.022)",2023-03-28 22:00,NA,51.5651131,0.0219001,TRUE,FALSE,TRUE,S132116854,NA,2023-03-28
eurrob1,European Robin,Erithacus rubecula,L1800098,Battersea Park,2023-03-29 18:25,6,51.4802877,-0.1552555,TRUE,FALSE,FALSE,S132155032,NA,2023-03-29
eurrob1,European Robin,Erithacus rubecula,L5565475,Eardley Road Sidings WT NR,2023-03-30 19:00,6,51.4163682,-0.1434258,TRUE,FALSE,FALSE,S132233250,NA,2023-03-30
eurrob1,European Robin,Erithacus rubecula,L11276082,Kingston upon Thames--Surbiton Crescent,2023-03-31 17:49,1,51.400778,-0.303802,TRUE,FALSE,TRUE,S132349865,NA,2023-03-31
eurrob1,European Robin,Erithacus rubecula,L11018105,"43 Belgrave Road, England, GB (51.565, 0.022)",2023-04-01 21:00,NA,51.5651131,0.0219001,TRUE,FALSE,TRUE,S132455583,NA,2023-04-01
eurrob1,European Robin,Erithacus rubecula,L11018105,"43 Belgrave Road, England, GB (51.565, 0.022)",2023-04-02 21:00,NA,51.5651131,0.0219001,TRUE,FALSE,TRUE,S132599790,NA,2023-04-02
eurrob1,European Robin,Erithacus rubecula,L11018105,"43 Belgrave Road, England, GB (51.565, 0.022)",2023-04-03 22:00,NA,51.5651131,0.0219001,TRUE,FALSE,TRUE,S132666235,NA,2023-04-03
eurrob1,European Robin,Erithacus rubecula,L11018105,"43 Belgrave Road, England, GB (51.565, 0.022)",2023-04-04 20:30,NA,51.5651131,0.0219001,TRUE,FALSE,TRUE,S132783815,NA,2023-04-04
eurrob1,European Robin,Erithacus rubecula,L933099,Beddington Farmlands,2023-04-05 20:14,NA,51.3805849,-0.1479596,TRUE,FALSE,FALSE,S132789920,NA,2023-04-05
eurrob1,European Robin,Erithacus rubecula,L11018105,"43 Belgrave Road, England, GB (51.565, 0.022)",2023-04-06 21:30,NA,51.5651131,0.0219001,TRUE,FALSE,TRUE,S132918150,NA,2023-04-06
eurrob1,European Robin,Erithacus rubecula,L11018105,"43 Belgrave Road, England, GB (51.565, 0.022)",2023-04-07 22:30,NA,51.5651131,0.0219001,TRUE,FALSE,TRUE,S133024644,NA,2023-04-07
eurrob1,European Robin,Erithacus rubecula,L11459189,Yeading Woods LNR (Gutteridge Wood/Ten Acre Wood),2023-04-08 17:15,3,51.5445398,-0.4224637,TRUE,FALSE,FALSE,S133074528,NA,2023-04-08
eurrob1,European Robin,Erithacus rubecula,L11018105,"43 Belgrave Road, England, GB (51.565, 0.022)",2023-04-09 21:30,NA,51.5651131,0.0219001,TRUE,FALSE,TRUE,S133387775,NA,2023-04-09
eurrob1,European Robin,Erithacus rubecula,L11018105,"43 Belgrave Road, England, GB (51.565, 0.022)",2023-04-10 21:30,NA,51.5651131,0.0219001,TRUE,FALSE,TRUE,S133389993,NA,2023-04-10
eurrob1,European Robin,Erithacus rubecula,L12107103,River Wandle from Carshalton Ponds to Wandsworth,2023-04-11 15:51,NA,51.4187874,-0.1815065,TRUE,FALSE,FALSE,S133411993,NA,2023-04-11
eurrob1,European Robin,Erithacus rubecula,L24153624,Beckenham Place Park,2023-04-12 16:37,20,51.42342,-0.0133947,TRUE,FALSE,TRUE,S136771175,NA,2023-04-12
eurrob1,European Robin,Erithacus rubecula,L3681809,Ingrebourne Valley LNR and Hornchurch Country Park,2023-04-13 19:33,NA,51.5370528,0.2097703,TRUE,FALSE,FALSE,S133630091,NA,2023-04-13
eurrob1,European Robin,Erithacus rubecula,L8190566,Muswell Hill--E (general area),2023-04-14 17:52,1,51.594753,-0.140426,TRUE,FALSE,TRUE,S133921529,NA,2023-04-14
eurrob1,European Robin,Erithacus rubecula,L1800098,Battersea Park,2023-04-15 19:30,8,51.4802877,-0.1552555,TRUE,FALSE,FALSE,S133884062,NA,2023-04-15
eurrob1,European Robin,Erithacus rubecula,L11018105,"43 Belgrave Road, England, GB (51.565, 0.022)",2023-04-16 22:00,NA,51.5651131,0.0219001,TRUE,FALSE,TRUE,S134158100,NA,2023-04-16
eurrob1,European Robin,Erithacus rubecula,L11018105,"43 Belgrave Road, England, GB (51.565, 0.022)",2023-04-17 21:30,NA,51.5651131,0.0219001,TRUE,FALSE,TRUE,S134163732,NA,2023-04-17
eurrob1,European Robin,Erithacus rubecula,L11018105,"43 Belgrave Road, England, GB (51.565, 0.022)",2023-04-18 21:30,NA,51.5651131,0.0219001,TRUE,FALSE,TRUE,S134250949,NA,2023-04-18
eurrob1,European Robin,Erithacus rubecula,L12105267,Chiswick Eyot,2023-04-19 19:50,1,51.4876099,-0.2454842,TRUE,FALSE,FALSE,S134294623,NA,2023-04-19
eurrob1,European Robin,Erithacus rubecula,L11018105,"43 Belgrave Road, England, GB (51.565, 0.022)",2023-04-20 21:45,NA,51.5651131,0.0219001,TRUE,FALSE,TRUE,S134471046,NA,2023-04-20
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2023-04-21 19:44,1,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S134500640,NA,2023-04-21
eurrob1,European Robin,Erithacus rubecula,L933099,Beddington Farmlands,2023-04-22 20:15,NA,51.3805849,-0.1479596,TRUE,FALSE,FALSE,S134689686,NA,2023-04-22
eurrob1,European Robin,Erithacus rubecula,L12105366,Covent Garden (LBC District),2023-04-23 20:45,1,51.5114904,-0.1220946,TRUE,FALSE,FALSE,S134770355,NA,2023-04-23
eurrob1,European Robin,Erithacus rubecula,L939855,Alexandra Park (London),2023-04-24 18:01,4,51.5933888,-0.1266003,TRUE,FALSE,FALSE,S134873522,NA,2023-04-24
eurrob1,European Robin,Erithacus rubecula,L11018105,"43 Belgrave Road, England, GB (51.565, 0.022)",2023-04-25 21:30,NA,51.5651131,0.0219001,TRUE,FALSE,TRUE,S135172687,NA,2023-04-25
eurrob1,European Robin,Erithacus rubecula,L1272013,King George V Reservoir (permit only),2023-04-26 18:14,NA,51.6506091,-0.0165224,TRUE,FALSE,FALSE,S135145456,NA,2023-04-26
eurrob1,European Robin,Erithacus rubecula,L7578420,Burgess Park,2023-04-27 16:25,5,51.4841977,-0.0791407,TRUE,FALSE,FALSE,S135209749,NA,2023-04-27
eurrob1,European Robin,Erithacus rubecula,L11018105,"43 Belgrave Road, England, GB (51.565, 0.022)",2023-04-28 21:00,NA,51.5651131,0.0219001,TRUE,FALSE,TRUE,S135669236,NA,2023-04-28
eurrob1,European Robin,Erithacus rubecula,L21466024,Byfeld Gardens,2023-04-29 19:43,2,51.4760975,-0.2410058,TRUE,FALSE,TRUE,S135446602,NA,2023-04-29
eurrob1,European Robin,Erithacus rubecula,L11018105,"43 Belgrave Road, England, GB (51.565, 0.022)",2023-04-30 21:30,NA,51.5651131,0.0219001,TRUE,FALSE,TRUE,S135669111,NA,2023-04-30
eurrob1,European Robin,Erithacus rubecula,L12106757,Horsenden Hill,2023-05-01 20:02,1,51.5460308,-0.3240521,TRUE,FALSE,FALSE,S135721831,NA,2023-05-01
eurrob1,European Robin,Erithacus rubecula,L1122086,Regent's Park (please do not list exotic waterfowl),2023-05-02 18:37,3,51.5316,-0.1559,TRUE,FALSE,FALSE,S135943613,NA,2023-05-02
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2023-05-03 18:28,1,51.595709,-0.1394567,TRUE,FALSE,TRUE,S135950686,NA,2023-05-03
eurrob1,European Robin,Erithacus rubecula,L11018105,"43 Belgrave Road, England, GB (51.565, 0.022)",2023-05-04 22:00,NA,51.5651131,0.0219001,TRUE,FALSE,TRUE,S136139300,NA,2023-05-04
eurrob1,European Robin,Erithacus rubecula,L3444730,Queen Elizabeth Olympic Park,2023-05-05 20:10,5,51.5442266,-0.0162435,TRUE,FALSE,FALSE,S136206828,NA,2023-05-05
eurrob1,European Robin,Erithacus rubecula,L24098286,"River Crane, Bath Rd bridge",2023-05-06 20:10,1,51.480902,-0.416786,TRUE,FALSE,TRUE,S136404236,NA,2023-05-06
eurrob1,European Robin,Erithacus rubecula,L11018105,"43 Belgrave Road, England, GB (51.565, 0.022)",2023-05-07 21:00,NA,51.5651131,0.0219001,TRUE,FALSE,TRUE,S136674584,NA,2023-05-07
eurrob1,European Robin,Erithacus rubecula,L12105505,Ealing Common,2023-05-08 18:46,1,51.5105693,-0.2945048,TRUE,FALSE,FALSE,S136655192,NA,2023-05-08
eurrob1,European Robin,Erithacus rubecula,L12106160,Hammersmith (LBC District),2023-05-09 19:15,1,51.4924127,-0.2251701,TRUE,FALSE,FALSE,S136793395,NA,2023-05-09
eurrob1,European Robin,Erithacus rubecula,L12106160,Hammersmith (LBC District),2023-05-10 20:02,1,51.4924127,-0.2251701,TRUE,FALSE,FALSE,S136948039,NA,2023-05-10
eurrob1,European Robin,Erithacus rubecula,L11018105,"43 Belgrave Road, England, GB (51.565, 0.022)",2023-05-11 22:35,NA,51.5651131,0.0219001,TRUE,FALSE,TRUE,S137183680,NA,2023-05-11
eurrob1,European Robin,Erithacus rubecula,L958247,Walthamstow Wetlands--Lockwood and Maynard Reservoirs,2023-05-12 19:00,NA,51.5922584,-0.0469923,TRUE,FALSE,FALSE,S137319532,NA,2023-05-12
eurrob1,European Robin,Erithacus rubecula,L11183203,Springfield Park LNR,2023-05-13 20:25,3,51.570736,-0.059054,TRUE,FALSE,FALSE,S137627305,NA,2023-05-13
eurrob1,European Robin,Erithacus rubecula,L1800098,Battersea Park,2023-05-14 20:40,4,51.4802877,-0.1552555,TRUE,FALSE,FALSE,S137745857,NA,2023-05-14
eurrob1,European Robin,Erithacus rubecula,L12496555,Selsdon Wood LNR,2023-05-15 19:46,10,51.3386313,-0.04486,TRUE,FALSE,FALSE,S137893840,NA,2023-05-15
eurrob1,European Robin,Erithacus rubecula,L11018105,"43 Belgrave Road, England, GB (51.565, 0.022)",2023-05-16 21:35,NA,51.5651131,0.0219001,TRUE,FALSE,TRUE,S138133447,NA,2023-05-16
eurrob1,European Robin,Erithacus rubecula,L11018105,"43 Belgrave Road, England, GB (51.565, 0.022)",2023-05-17 21:30,NA,51.5651131,0.0219001,TRUE,FALSE,TRUE,S138221442,NA,2023-05-17
eurrob1,European Robin,Erithacus rubecula,L11018105,"43 Belgrave Road, England, GB (51.565, 0.022)",2023-05-18 22:00,NA,51.5651131,0.0219001,TRUE,FALSE,TRUE,S138336548,NA,2023-05-18
eurrob1,European Robin,Erithacus rubecula,L12107152,St Mary Cray (LBC District),2023-05-19 20:18,1,51.3880091,0.1142419,TRUE,FALSE,FALSE,S138405718,NA,2023-05-19
eurrob1,European Robin,Erithacus rubecula,L21644774,Yiewsley Moor,2023-05-20 19:48,NA,51.5154898,-0.4846953,TRUE,FALSE,TRUE,S138572486,NA,2023-05-20
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2023-05-21 22:44,4,51.4774486,-0.235101,TRUE,FALSE,FALSE,S138751634,NA,2023-05-21
eurrob1,European Robin,Erithacus rubecula,L2083779,Walthamstow Wetlands,2023-05-22 20:03,NA,51.5856349,-0.0539798,TRUE,FALSE,FALSE,S138874478,NA,2023-05-22
eurrob1,European Robin,Erithacus rubecula,L11504293,Little Woodcote,2023-05-23 20:08,5,51.3387237,-0.1565787,TRUE,FALSE,FALSE,S139012665,NA,2023-05-23
