speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory,date_requested
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2019-06-01 17:00,1,51.595709,-0.1394567,TRUE,FALSE,TRUE,S56972416,NA,2019-06-01
eurrob1,European Robin,Erithacus rubecula,L956644,Kew Royal Botanic Gardens,2019-06-02 19:00,1,51.4787636,-0.2956009,TRUE,FALSE,FALSE,S57006375,NA,2019-06-02
eurrob1,European Robin,Erithacus rubecula,L8364196,"Aubrey Road, London GB-England (51.5807,-0.1195)",2019-06-03 19:03,1,51.580689,-0.119538,TRUE,FALSE,TRUE,S57053140,NA,2019-06-03
eurrob1,European Robin,Erithacus rubecula,L1000253,"Rainham Marshes RSPB Reserve, SSSI and LNR (includes Stone Barges and riverside walk)",2019-06-04 11:30,3,51.4966805,0.2115243,TRUE,FALSE,FALSE,S57086021,NA,2019-06-04
eurrob1,European Robin,Erithacus rubecula,L8364196,"Aubrey Road, London GB-England (51.5807,-0.1195)",2019-06-05 21:27,3,51.580689,-0.119538,TRUE,FALSE,TRUE,S57116114,NA,2019-06-05
eurrob1,European Robin,Erithacus rubecula,L7869430,Tufnell Park--Huddleston Road,2019-06-06 19:03,1,51.5558913,-0.1327325,TRUE,FALSE,TRUE,S57141555,NA,2019-06-06
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2019-06-07 19:00,1,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S57339553,NA,2019-06-07
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2019-06-08 16:34,1,51.595709,-0.1394567,TRUE,FALSE,TRUE,S57204356,NA,2019-06-08
eurrob1,European Robin,Erithacus rubecula,L956644,Kew Royal Botanic Gardens,2019-06-09 15:15,3,51.4787636,-0.2956009,TRUE,FALSE,FALSE,S57804883,NA,2019-06-09
eurrob1,European Robin,Erithacus rubecula,L7511517,Tate Modern,2019-06-10 16:50,1,51.5074007,-0.0996176,TRUE,FALSE,FALSE,S57259843,NA,2019-06-10
eurrob1,European Robin,Erithacus rubecula,L956644,Kew Royal Botanic Gardens,2019-06-11 13:36,1,51.4787636,-0.2956009,TRUE,FALSE,FALSE,S57306728,NA,2019-06-11
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2019-06-12 16:54,2,51.595709,-0.1394567,TRUE,FALSE,TRUE,S57333521,NA,2019-06-12
eurrob1,European Robin,Erithacus rubecula,L9462781,The Phoenix Garden,2019-06-13 14:00,1,51.514665,-0.128625,TRUE,FALSE,FALSE,S57348724,NA,2019-06-13
eurrob1,European Robin,Erithacus rubecula,L4509924,Muswell Hill--Pembroke Mews,2019-06-14 18:37,1,51.602614,-0.145284,TRUE,FALSE,TRUE,S57385314,NA,2019-06-14
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2019-06-15 18:30,1,51.595709,-0.1394567,TRUE,FALSE,TRUE,S57407400,NA,2019-06-15
eurrob1,European Robin,Erithacus rubecula,L9481383,St. George's Gardens (St. Pancras),2019-06-16 19:25,2,51.526076,-0.120965,TRUE,FALSE,FALSE,S57431837,NA,2019-06-16
eurrob1,European Robin,Erithacus rubecula,L6777081,Gillespie Park LNR,2019-06-17 19:32,1,51.5596612,-0.1054688,TRUE,FALSE,FALSE,S57460974,NA,2019-06-17
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2019-06-18 16:51,1,51.595709,-0.1394567,TRUE,FALSE,TRUE,S57494883,NA,2019-06-18
eurrob1,European Robin,Erithacus rubecula,L1777790,Holland Park,2019-06-19 21:25,2,51.5023649,-0.2030854,TRUE,FALSE,FALSE,S57516419,NA,2019-06-19
eurrob1,European Robin,Erithacus rubecula,L9514245,"Harrow, GB (51.577, -0.355)",2019-06-20 16:00,2,51.5767337,-0.3552381,TRUE,FALSE,TRUE,S57590741,NA,2019-06-20
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2019-06-21 12:58,1,51.595709,-0.1394567,TRUE,FALSE,TRUE,S57570284,NA,2019-06-21
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2019-06-22 15:00,1,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S101786399,NA,2019-06-22
eurrob1,European Robin,Erithacus rubecula,L4509924,Muswell Hill--Pembroke Mews,2019-06-23 18:42,1,51.602614,-0.145284,TRUE,FALSE,TRUE,S57627439,NA,2019-06-23
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2019-06-24 17:45,1,51.595709,-0.1394567,TRUE,FALSE,TRUE,S57659877,NA,2019-06-24
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2019-06-25 16:39,1,51.595709,-0.1394567,TRUE,FALSE,TRUE,S57689811,NA,2019-06-25
