speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory,date_requested
eurrob1,European Robin,Erithacus rubecula,L2575016,Tooting Common,2021-01-16 16:06,1,51.4334106,-0.1450324,TRUE,FALSE,FALSE,S79326952,NA,2021-01-16
eurrob1,European Robin,Erithacus rubecula,L1800098,Battersea Park,2021-01-17 15:45,14,51.4802877,-0.1552555,TRUE,FALSE,FALSE,S79432015,NA,2021-01-17
eurrob1,European Robin,Erithacus rubecula,L12107865,The Oaks Park,2021-01-18 16:18,5,51.3377629,-0.1694086,TRUE,FALSE,FALSE,S79498047,NA,2021-01-18
eurrob1,European Robin,Erithacus rubecula,L12105937,Kingston University--Knights Park Campus,2021-01-19 15:35,3,51.4051612,-0.2993012,TRUE,FALSE,FALSE,S79546301,NA,2021-01-19
eurrob1,European Robin,Erithacus rubecula,L11707838,Colindale- Public Health England,2021-01-20 16:07,2,51.594702,-0.255197,TRUE,FALSE,TRUE,S79625932,NA,2021-01-20
eurrob1,European Robin,Erithacus rubecula,L12808001,Pages Wood,2021-01-21 15:12,NA,51.586002,0.2466681,TRUE,FALSE,FALSE,S79638188,NA,2021-01-21
eurrob1,European Robin,Erithacus rubecula,L7151069,Garden - W4,2021-01-22 16:14,1,51.4905127,-0.2618607,TRUE,FALSE,TRUE,S79704401,NA,2021-01-22
eurrob1,European Robin,Erithacus rubecula,L939855,Alexandra Park (London),2021-01-23 16:13,2,51.5933888,-0.1266003,TRUE,FALSE,FALSE,S79747811,NA,2021-01-23
eurrob1,European Robin,Erithacus rubecula,L12106390,Heston (LBC District),2021-01-24 15:16,11,51.4846769,-0.3728838,TRUE,FALSE,FALSE,S79815350,NA,2021-01-24
eurrob1,European Robin,Erithacus rubecula,L3681809,Ingrebourne Valley LNR and Hornchurch Country Park,2021-01-25 16:14,NA,51.5370528,0.2097703,TRUE,FALSE,FALSE,S79881105,NA,2021-01-25
eurrob1,European Robin,Erithacus rubecula,L3592395,Ham Lands LNR,2021-01-26 16:25,2,51.439315,-0.3260922,TRUE,FALSE,FALSE,S79930564,NA,2021-01-26
eurrob1,European Robin,Erithacus rubecula,L12777171,Platford Green,2021-01-27 15:56,NA,51.57919,0.227017,TRUE,FALSE,FALSE,S79972316,NA,2021-01-27
eurrob1,European Robin,Erithacus rubecula,L2083779,Walthamstow Wetlands,2021-01-28 15:26,2,51.5856349,-0.0539798,TRUE,FALSE,FALSE,S80020735,NA,2021-01-28
eurrob1,European Robin,Erithacus rubecula,L10476140,Warren Farm NR,2021-01-29 16:42,9,51.5015102,-0.3476589,TRUE,FALSE,FALSE,S80074871,NA,2021-01-29
eurrob1,European Robin,Erithacus rubecula,L12106041,Lee Valley Riding Centre,2021-01-30 15:30,1,51.5668885,-0.0419047,TRUE,FALSE,FALSE,S168995946,NA,2021-01-30
eurrob1,European Robin,Erithacus rubecula,L12913750,Walpole Park (Ealing),2021-01-31 15:32,1,51.509297,-0.309827,TRUE,FALSE,FALSE,S80191442,NA,2021-01-31
eurrob1,European Robin,Erithacus rubecula,L933099,Beddington Farmlands,2021-02-01 14:00,1,51.3805849,-0.1479596,TRUE,FALSE,FALSE,S80852204,NA,2021-02-01
eurrob1,European Robin,Erithacus rubecula,L12913750,Walpole Park (Ealing),2021-02-02 15:58,3,51.509297,-0.309827,TRUE,FALSE,FALSE,S80312628,NA,2021-02-02
eurrob1,European Robin,Erithacus rubecula,L6612009,Eagle Pond,2021-02-03 17:11,2,51.5826291,0.0174516,TRUE,FALSE,FALSE,S80616694,NA,2021-02-03
eurrob1,European Robin,Erithacus rubecula,L12939376,Hercies Road,2021-02-04 16:28,1,51.5503067,-0.4576139,TRUE,FALSE,TRUE,S80699295,NA,2021-02-04
eurrob1,European Robin,Erithacus rubecula,L12106739,Morden Cemetery,2021-02-05 16:35,NA,51.3909211,-0.2309839,TRUE,FALSE,FALSE,S80462019,NA,2021-02-05
eurrob1,European Robin,Erithacus rubecula,L8508002,Haynes Road,2021-02-06 15:42,2,51.5783601,0.216562,TRUE,FALSE,TRUE,S80514505,NA,2021-02-06
eurrob1,European Robin,Erithacus rubecula,L13517797,"35 Ridge Close, London GB-England 51.49927, 0.08646",2021-02-07 16:38,1,51.499271,0.086461,TRUE,FALSE,TRUE,S80586474,NA,2021-02-07
eurrob1,European Robin,Erithacus rubecula,L9914245,Hamptons/Mayflower Park Wetlands NR,2021-02-08 14:31,2,51.3856035,-0.2321362,TRUE,FALSE,FALSE,S80647029,NA,2021-02-08
eurrob1,European Robin,Erithacus rubecula,L8044083,Golders Hill Park and West Heath,2021-02-09 17:00,5,51.565497,-0.186498,TRUE,FALSE,FALSE,S80706046,NA,2021-02-09
eurrob1,European Robin,Erithacus rubecula,L933099,Beddington Farmlands,2021-02-10 17:36,NA,51.3805849,-0.1479596,TRUE,FALSE,FALSE,S80760240,NA,2021-02-10
eurrob1,European Robin,Erithacus rubecula,L6612009,Eagle Pond,2021-02-11 17:09,2,51.5826291,0.0174516,TRUE,FALSE,FALSE,S80831940,NA,2021-02-11
eurrob1,European Robin,Erithacus rubecula,L13515033,"3 Frederica Road, England, GB (51.634, 0.005)",2021-02-12 18:00,1,51.6339328,0.0054238,TRUE,FALSE,TRUE,S80943181,NA,2021-02-12
eurrob1,European Robin,Erithacus rubecula,L12106152,Ham (LBC District),2021-02-13 16:43,1,51.4343649,-0.3137538,TRUE,FALSE,FALSE,S81148705,NA,2021-02-13
eurrob1,European Robin,Erithacus rubecula,L13451458,"Shelbey Court, England, GB (51.407, 0.005)",2021-02-14 16:05,1,51.4073812,0.0054135,TRUE,FALSE,TRUE,S81382085,NA,2021-02-14
eurrob1,European Robin,Erithacus rubecula,L1800098,Battersea Park,2021-02-15 16:50,6,51.4802877,-0.1552555,TRUE,FALSE,FALSE,S81628692,NA,2021-02-15
eurrob1,European Robin,Erithacus rubecula,L10979736,Regent's Canal at Camden Road,2021-02-16 17:22,5,51.5410444,-0.1393846,TRUE,FALSE,FALSE,S81746462,NA,2021-02-16
eurrob1,European Robin,Erithacus rubecula,L12105770,Gilbert's Slade,2021-02-17 17:06,20,51.5875257,0.0109774,TRUE,FALSE,FALSE,S81820186,NA,2021-02-17
eurrob1,European Robin,Erithacus rubecula,L11504293,Little Woodcote,2021-02-18 19:00,1,51.3387237,-0.1565787,TRUE,FALSE,FALSE,S82135561,NA,2021-02-18
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2021-02-19 16:32,1,51.595709,-0.1394567,TRUE,FALSE,TRUE,S81944671,NA,2021-02-19
eurrob1,European Robin,Erithacus rubecula,L13775425,"5 Church Row, London GB-England 51.55566, -0.17933",2021-02-20 17:28,1,51.55566,-0.179326,TRUE,FALSE,TRUE,S82005477,NA,2021-02-20
eurrob1,European Robin,Erithacus rubecula,L8190566,Muswell Hill--E (general area),2021-02-21 22:51,1,51.594753,-0.140426,TRUE,FALSE,TRUE,S82115614,NA,2021-02-21
eurrob1,European Robin,Erithacus rubecula,L1344841,Brent Reservoir,2021-02-22 15:15,3,51.5705173,-0.2462203,TRUE,FALSE,FALSE,S82155299,NA,2021-02-22
eurrob1,European Robin,Erithacus rubecula,L2083779,Walthamstow Wetlands,2021-02-23 15:00,5,51.5856349,-0.0539798,TRUE,FALSE,FALSE,S82213816,NA,2021-02-23
eurrob1,European Robin,Erithacus rubecula,L8895020,Brockwell Park,2021-02-24 17:15,2,51.4507442,-0.1065159,TRUE,FALSE,FALSE,S82278851,NA,2021-02-24
eurrob1,European Robin,Erithacus rubecula,L2489870,Mitcham Common,2021-02-25 17:15,5,51.397733,-0.1505685,TRUE,FALSE,FALSE,S82339420,NA,2021-02-25
eurrob1,European Robin,Erithacus rubecula,L5400834,Lloyd Park (Croydon),2021-02-26 17:35,4,51.3664273,-0.0756758,TRUE,FALSE,FALSE,S82377102,NA,2021-02-26
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2021-02-27 17:41,1,51.595709,-0.1394567,TRUE,FALSE,TRUE,S82436630,NA,2021-02-27
eurrob1,European Robin,Erithacus rubecula,L12106560,River Pool Linear Park,2021-02-28 16:56,5,51.4357907,-0.0279061,TRUE,FALSE,FALSE,S82538153,NA,2021-02-28
eurrob1,European Robin,Erithacus rubecula,L13883743,Springfield Hospital,2021-03-01 17:12,2,51.4375156,-0.1733585,TRUE,FALSE,TRUE,S82582700,NA,2021-03-01
eurrob1,European Robin,Erithacus rubecula,L939855,Alexandra Park (London),2021-03-02 18:01,1,51.5933888,-0.1266003,TRUE,FALSE,FALSE,S82644001,NA,2021-03-02
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2021-03-03 16:16,1,51.4774486,-0.235101,TRUE,FALSE,FALSE,S82681955,NA,2021-03-03
eurrob1,European Robin,Erithacus rubecula,L10409320,"Huron Road, Tooting",2021-03-04 16:20,1,51.43583,-0.15127,TRUE,FALSE,TRUE,S82737403,NA,2021-03-04
eurrob1,European Robin,Erithacus rubecula,L2755785,Nunhead Cemetery LNR,2021-03-05 17:13,6,51.4627653,-0.0512409,TRUE,FALSE,FALSE,S82810005,NA,2021-03-05
eurrob1,European Robin,Erithacus rubecula,L2038511,Bushy Park,2021-03-06 17:00,5,51.4165522,-0.3343964,TRUE,FALSE,FALSE,S82873350,NA,2021-03-06
eurrob1,European Robin,Erithacus rubecula,L10409320,"Huron Road, Tooting",2021-03-07 15:45,1,51.43583,-0.15127,TRUE,FALSE,TRUE,S82967327,NA,2021-03-07
eurrob1,European Robin,Erithacus rubecula,L12214584,Wandle Park (Colliers Wood),2021-03-08 16:09,NA,51.4188903,-0.1798127,TRUE,FALSE,FALSE,S83022131,NA,2021-03-08
eurrob1,European Robin,Erithacus rubecula,L12777171,Platford Green,2021-03-09 17:58,NA,51.57919,0.227017,TRUE,FALSE,FALSE,S83082104,NA,2021-03-09
eurrob1,European Robin,Erithacus rubecula,L8919394,Brunswick Square Gardens,2021-03-10 17:27,1,51.5244248,-0.1217194,TRUE,FALSE,FALSE,S83136472,NA,2021-03-10
eurrob1,European Robin,Erithacus rubecula,L933099,Beddington Farmlands,2021-03-11 15:23,NA,51.3805849,-0.1479596,TRUE,FALSE,FALSE,S83198722,NA,2021-03-11
eurrob1,European Robin,Erithacus rubecula,L12106444,Peckham Rye Park and Common,2021-03-12 17:30,3,51.4574077,-0.059532,TRUE,FALSE,FALSE,S83254694,NA,2021-03-12
eurrob1,European Robin,Erithacus rubecula,L7578420,Burgess Park,2021-03-13 17:00,7,51.4841977,-0.0791407,TRUE,FALSE,FALSE,S83331863,NA,2021-03-13
eurrob1,European Robin,Erithacus rubecula,L12107363,Waterlow Park,2021-03-14 17:05,1,51.5685031,-0.1442792,TRUE,FALSE,FALSE,S83394551,NA,2021-03-14
eurrob1,European Robin,Erithacus rubecula,L13250236,"24 Kylemore Road, London GB-England 51.54521, -0.19538",2021-03-15 18:07,1,51.545206,-0.195382,TRUE,FALSE,TRUE,S83462188,NA,2021-03-15
eurrob1,European Robin,Erithacus rubecula,L13834634,Burgess Park--Zone 12 (BP-E Glengall Wharf Basin),2021-03-16 16:40,2,51.483314,-0.0732423,TRUE,FALSE,FALSE,S83511386,NA,2021-03-16
eurrob1,European Robin,Erithacus rubecula,L4891167,Walthamstow Coppermill & Reservoir#5,2021-03-17 17:25,1,51.5798477,-0.0424176,TRUE,FALSE,TRUE,S83568785,NA,2021-03-17
eurrob1,European Robin,Erithacus rubecula,L5266959,Chiswick House and Gardens,2021-03-18 17:05,6,51.4837882,-0.2586079,TRUE,FALSE,FALSE,S83629362,NA,2021-03-18
eurrob1,European Robin,Erithacus rubecula,L12777171,Platford Green,2021-03-19 18:28,NA,51.57919,0.227017,TRUE,FALSE,FALSE,S83679245,NA,2021-03-19
eurrob1,European Robin,Erithacus rubecula,L12107108,River Wandle Mill Lane and Bridle Path,2021-03-20 18:00,2,51.3703364,-0.1250028,TRUE,FALSE,FALSE,S83758091,NA,2021-03-20
eurrob1,European Robin,Erithacus rubecula,L11018105,"43 Belgrave Road, England, GB (51.565, 0.022)",2021-03-21 22:00,2,51.5651131,0.0219001,TRUE,FALSE,TRUE,S83949462,NA,2021-03-21
eurrob1,European Robin,Erithacus rubecula,L12107276,Upper Norwood (LBC District),2021-03-22 17:45,3,51.4191324,-0.0957409,TRUE,FALSE,FALSE,S83910300,NA,2021-03-22
eurrob1,European Robin,Erithacus rubecula,L5266959,Chiswick House and Gardens,2021-03-23 18:30,5,51.4837882,-0.2586079,TRUE,FALSE,FALSE,S83965127,NA,2021-03-23
eurrob1,European Robin,Erithacus rubecula,L8055104,Regent's Canal at Kings Cross,2021-03-24 17:53,1,51.535189,-0.119392,TRUE,FALSE,FALSE,S84017306,NA,2021-03-24
eurrob1,European Robin,Erithacus rubecula,L11707838,Colindale- Public Health England,2021-03-25 18:27,1,51.594702,-0.255197,TRUE,FALSE,TRUE,S84084372,NA,2021-03-25
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2021-03-26 17:10,1,51.595709,-0.1394567,TRUE,FALSE,TRUE,S84154476,NA,2021-03-26
eurrob1,European Robin,Erithacus rubecula,L12105424,Dalston (LBC District),2021-03-27 17:52,1,51.5448231,-0.0702386,TRUE,FALSE,FALSE,S84202838,NA,2021-03-27
eurrob1,European Robin,Erithacus rubecula,L13790231,Burgess Park--Zone 11 (BP-E Waite St⬆Nile Terr),2021-03-28 18:19,3,51.4848536,-0.0751422,TRUE,FALSE,FALSE,S84278898,NA,2021-03-28
eurrob1,European Robin,Erithacus rubecula,L3681809,Ingrebourne Valley LNR and Hornchurch Country Park,2021-03-29 19:08,NA,51.5370528,0.2097703,TRUE,FALSE,FALSE,S84348698,NA,2021-03-29
eurrob1,European Robin,Erithacus rubecula,L12487630,Garden,2021-03-30 18:59,2,51.3525259,-0.144565,TRUE,FALSE,TRUE,S84409808,NA,2021-03-30
eurrob1,European Robin,Erithacus rubecula,L11350251,Addiscombe Railway Park,2021-03-31 18:45,6,51.3834512,-0.0759947,TRUE,FALSE,FALSE,S84488033,NA,2021-03-31
eurrob1,European Robin,Erithacus rubecula,L2038511,Bushy Park,2021-04-01 18:15,3,51.4165522,-0.3343964,TRUE,FALSE,FALSE,S84545335,NA,2021-04-01
eurrob1,European Robin,Erithacus rubecula,L10773484,Poulter Park,2021-04-02 19:15,2,51.3910832,-0.1717893,TRUE,FALSE,FALSE,S84633703,NA,2021-04-02
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2021-04-03 18:44,1,51.595709,-0.1394567,TRUE,FALSE,TRUE,S84703382,NA,2021-04-03
eurrob1,European Robin,Erithacus rubecula,L1272013,King George V Reservoir (permit only),2021-04-04 22:08,1,51.6506091,-0.0165224,TRUE,FALSE,FALSE,S84792576,NA,2021-04-04
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2021-04-05 19:25,2,51.4774486,-0.235101,TRUE,FALSE,FALSE,S84878009,NA,2021-04-05
eurrob1,European Robin,Erithacus rubecula,L13491258,7a Scarborough road,2021-04-06 19:24,1,51.5712565,-0.1062463,TRUE,FALSE,TRUE,S84959523,NA,2021-04-06
eurrob1,European Robin,Erithacus rubecula,L12437452,"Heathfield Road, Croydon",2021-04-07 19:00,2,51.3654222,-0.0977065,TRUE,FALSE,TRUE,S85075916,NA,2021-04-07
eurrob1,European Robin,Erithacus rubecula,L3670831,Hampstead Heath,2021-04-08 18:50,1,51.5618116,-0.1633787,TRUE,FALSE,FALSE,S85120660,NA,2021-04-08
eurrob1,European Robin,Erithacus rubecula,L10042193,Stoke Newington West Reservoir,2021-04-09 18:37,3,51.568415,-0.0906479,TRUE,FALSE,FALSE,S85186593,NA,2021-04-09
eurrob1,European Robin,Erithacus rubecula,L4891167,Walthamstow Coppermill & Reservoir#5,2021-04-10 19:00,1,51.5798477,-0.0424176,TRUE,FALSE,TRUE,S85249384,NA,2021-04-10
eurrob1,European Robin,Erithacus rubecula,L14417655,"St. John's Lodge Gardens, London GB-England (51.4941,-0.1284)",2021-04-11 16:50,1,51.494135,-0.128371,TRUE,FALSE,TRUE,S85325281,NA,2021-04-11
eurrob1,European Robin,Erithacus rubecula,L13491258,7a Scarborough road,2021-04-12 18:32,2,51.5712565,-0.1062463,TRUE,FALSE,TRUE,S85702097,NA,2021-04-12
eurrob1,European Robin,Erithacus rubecula,L10401120,"Finsbury Circus, England, GB (51.518, -0.085)",2021-04-13 17:45,1,51.5175925,-0.0848986,TRUE,FALSE,TRUE,S85465163,NA,2021-04-13
eurrob1,European Robin,Erithacus rubecula,L13491258,7a Scarborough road,2021-04-14 18:59,1,51.5712565,-0.1062463,TRUE,FALSE,TRUE,S85537514,NA,2021-04-14
eurrob1,European Robin,Erithacus rubecula,L12106830,Queen Mary's Woodland,2021-04-15 19:47,2,51.3483336,-0.1692314,TRUE,FALSE,FALSE,S85606056,NA,2021-04-15
eurrob1,European Robin,Erithacus rubecula,L1006681,Richmond Park (London),2021-04-16 21:50,1,51.4471069,-0.2717829,TRUE,FALSE,FALSE,S85674425,NA,2021-04-16
eurrob1,European Robin,Erithacus rubecula,L1800098,Battersea Park,2021-04-17 19:15,8,51.4802877,-0.1552555,TRUE,FALSE,FALSE,S85764249,NA,2021-04-17
eurrob1,European Robin,Erithacus rubecula,L13403610,Deodar Road,2021-04-18 18:05,1,51.4637185,-0.2088905,TRUE,FALSE,FALSE,S85878311,NA,2021-04-18
eurrob1,European Robin,Erithacus rubecula,L10042193,Stoke Newington West Reservoir,2021-04-19 19:21,2,51.568415,-0.0906479,TRUE,FALSE,FALSE,S85920528,NA,2021-04-19
eurrob1,European Robin,Erithacus rubecula,L12487630,Garden,2021-04-20 19:01,1,51.3525259,-0.144565,TRUE,FALSE,TRUE,S85975111,NA,2021-04-20
eurrob1,European Robin,Erithacus rubecula,L9914245,Hamptons/Mayflower Park Wetlands NR,2021-04-21 19:28,NA,51.3856035,-0.2321362,TRUE,FALSE,FALSE,S86212774,NA,2021-04-21
eurrob1,European Robin,Erithacus rubecula,L10042193,Stoke Newington West Reservoir,2021-04-22 20:27,2,51.568415,-0.0906479,TRUE,FALSE,FALSE,S86110191,NA,2021-04-22
eurrob1,European Robin,Erithacus rubecula,L7082121,Waddon Ponds,2021-04-23 19:30,NA,51.3701167,-0.120281,TRUE,FALSE,FALSE,S86181517,NA,2021-04-23
eurrob1,European Robin,Erithacus rubecula,L5803024,Wanstead Flats,2021-04-24 20:45,1,51.5590742,0.0319934,TRUE,FALSE,FALSE,S86274925,NA,2021-04-24
eurrob1,European Robin,Erithacus rubecula,L4755556,Clapham Common,2021-04-25 19:38,1,51.4580422,-0.1486266,TRUE,FALSE,FALSE,S86351452,NA,2021-04-25
eurrob1,European Robin,Erithacus rubecula,L10042193,Stoke Newington West Reservoir,2021-04-26 19:43,2,51.568415,-0.0906479,TRUE,FALSE,FALSE,S86444168,NA,2021-04-26
eurrob1,European Robin,Erithacus rubecula,L12106560,River Pool Linear Park,2021-04-27 18:38,13,51.4357907,-0.0279061,TRUE,FALSE,FALSE,S86526781,NA,2021-04-27
eurrob1,European Robin,Erithacus rubecula,L12107364,Watermeads NT NR,2021-04-28 19:11,NA,51.3940297,-0.1701449,TRUE,FALSE,FALSE,S86588612,NA,2021-04-28
eurrob1,European Robin,Erithacus rubecula,L1800098,Battersea Park,2021-04-29 19:54,1,51.4802877,-0.1552555,TRUE,FALSE,FALSE,S86667550,NA,2021-04-29
eurrob1,European Robin,Erithacus rubecula,L14676188,"Danson Park, Bexley GB-England 51.45133, 0.12231",2021-04-30 19:25,2,51.451334,0.122309,TRUE,FALSE,TRUE,S86740682,NA,2021-04-30
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2021-05-01 20:15,NA,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S86828265,NA,2021-05-01
eurrob1,European Robin,Erithacus rubecula,L12913750,Walpole Park (Ealing),2021-05-02 19:57,2,51.509297,-0.309827,TRUE,FALSE,FALSE,S86936351,NA,2021-05-02
eurrob1,European Robin,Erithacus rubecula,L14669199,"Terrapin Court, Terrapin Road, London GB-England (51.4369,-0.1468)",2021-05-03 19:33,2,51.436917,-0.146754,TRUE,FALSE,TRUE,S87026829,NA,2021-05-03
eurrob1,European Robin,Erithacus rubecula,L1800098,Battersea Park,2021-05-04 20:26,14,51.4802877,-0.1552555,TRUE,FALSE,FALSE,S87127612,NA,2021-05-04
eurrob1,European Robin,Erithacus rubecula,L14669199,"Terrapin Court, Terrapin Road, London GB-England (51.4369,-0.1468)",2021-05-05 20:13,2,51.436917,-0.146754,TRUE,FALSE,TRUE,S87186392,NA,2021-05-05
eurrob1,European Robin,Erithacus rubecula,L12913750,Walpole Park (Ealing),2021-05-06 19:43,2,51.509297,-0.309827,TRUE,FALSE,FALSE,S87266280,NA,2021-05-06
eurrob1,European Robin,Erithacus rubecula,L1006681,Richmond Park (London),2021-05-07 20:02,1,51.4471069,-0.2717829,TRUE,FALSE,FALSE,S87347876,NA,2021-05-07
eurrob1,European Robin,Erithacus rubecula,L2955417,Park Royal,2021-05-08 20:29,3,51.5301057,-0.2843369,TRUE,FALSE,FALSE,S87500765,NA,2021-05-08
eurrob1,European Robin,Erithacus rubecula,L1800098,Battersea Park,2021-05-09 20:30,15,51.4802877,-0.1552555,TRUE,FALSE,FALSE,S87681116,NA,2021-05-09
eurrob1,European Robin,Erithacus rubecula,L8201879,River Brent in Brentford,2021-05-10 19:45,1,51.482588,-0.3118785,TRUE,FALSE,FALSE,S87805756,NA,2021-05-10
eurrob1,European Robin,Erithacus rubecula,L14883223,Parkland Walkway Muswell Hill To Highgate,2021-05-11 18:44,NA,51.588601,-0.1420669,TRUE,FALSE,TRUE,S87837362,NA,2021-05-11
eurrob1,European Robin,Erithacus rubecula,L12913750,Walpole Park (Ealing),2021-05-12 19:47,2,51.509297,-0.309827,TRUE,FALSE,FALSE,S87931077,NA,2021-05-12
eurrob1,European Robin,Erithacus rubecula,L10042193,Stoke Newington West Reservoir,2021-05-13 19:02,1,51.568415,-0.0906479,TRUE,FALSE,FALSE,S88085934,NA,2021-05-13
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2021-05-14 17:41,1,51.595709,-0.1394567,TRUE,FALSE,TRUE,S88106759,NA,2021-05-14
eurrob1,European Robin,Erithacus rubecula,L1800098,Battersea Park,2021-05-15 20:45,1,51.4802877,-0.1552555,TRUE,FALSE,FALSE,S88217524,NA,2021-05-15
eurrob1,European Robin,Erithacus rubecula,L1122086,Regent's Park (please do not list exotic waterfowl),2021-05-16 20:05,2,51.5316,-0.1559,TRUE,FALSE,FALSE,S88322783,NA,2021-05-16
eurrob1,European Robin,Erithacus rubecula,L13491258,7a Scarborough road,2021-05-17 20:58,1,51.5712565,-0.1062463,TRUE,FALSE,TRUE,S88400440,NA,2021-05-17
eurrob1,European Robin,Erithacus rubecula,L1800098,Battersea Park,2021-05-18 20:15,12,51.4802877,-0.1552555,TRUE,FALSE,FALSE,S88485903,NA,2021-05-18
eurrob1,European Robin,Erithacus rubecula,L12106444,Peckham Rye Park and Common,2021-05-19 16:47,7,51.4574077,-0.059532,TRUE,FALSE,FALSE,S88577820,NA,2021-05-19
eurrob1,European Robin,Erithacus rubecula,L4066691,Woodberry Wetlands LWT NR,2021-05-20 17:58,2,51.5713457,-0.0859165,TRUE,FALSE,FALSE,S88602206,NA,2021-05-20
eurrob1,European Robin,Erithacus rubecula,L939855,Alexandra Park (London),2021-05-21 17:11,NA,51.5933888,-0.1266003,TRUE,FALSE,FALSE,S88671592,NA,2021-05-21
eurrob1,European Robin,Erithacus rubecula,L6802076,Finsbury Park (The Park only),2021-05-22 18:49,1,51.5710417,-0.1017952,TRUE,FALSE,FALSE,S92122442,NA,2021-05-22
eurrob1,European Robin,Erithacus rubecula,L15076678,Grand Union Canal walk - Brentford to Boston Manor,2021-05-23 19:30,1,51.4884092,-0.3217261,TRUE,FALSE,TRUE,S88841078,NA,2021-05-23
eurrob1,European Robin,Erithacus rubecula,L12487630,Garden,2021-05-24 18:57,1,51.3525259,-0.144565,TRUE,FALSE,TRUE,S88913996,NA,2021-05-24
eurrob1,European Robin,Erithacus rubecula,L933099,Beddington Farmlands,2021-05-25 19:21,2,51.3805849,-0.1479596,TRUE,FALSE,FALSE,S88975993,NA,2021-05-25
eurrob1,European Robin,Erithacus rubecula,L15115554,"Mortlake Green, London GB-England 51.46926, -0.26828",2021-05-26 20:10,2,51.469264,-0.268283,TRUE,FALSE,TRUE,S89034327,NA,2021-05-26
eurrob1,European Robin,Erithacus rubecula,L14496038,Ferry Quay,2021-05-27 19:30,1,51.4832297,-0.3015726,TRUE,FALSE,FALSE,S89098331,NA,2021-05-27
