speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory,date_requested
eurrob1,European Robin,Erithacus rubecula,L2321347,London Wetland Centre,2015-01-28 14:00,3,51.4766521,-0.2355838,TRUE,FALSE,TRUE,S21583956,NA,2015-01-28
eurrob1,European Robin,Erithacus rubecula,L2436304,"UK: Mum and Dad's, London",2015-01-29,NA,51.4012059,-0.1265305,TRUE,FALSE,TRUE,S21627352,NA,2015-01-29
eurrob1,European Robin,Erithacus rubecula,L2083779,Walthamstow Wetlands,2015-01-30 10:45,8,51.5856349,-0.0539798,TRUE,FALSE,FALSE,S21603428,NA,2015-01-30
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2015-01-31 12:00,NA,51.4774486,-0.235101,TRUE,FALSE,FALSE,S155593529,NA,2015-01-31
eurrob1,European Robin,Erithacus rubecula,L6601490,Brockley and Ladywell Cemeteries,2015-02-01 10:00,4,51.4568415,-0.0313926,TRUE,FALSE,FALSE,S41295202,NA,2015-02-01
eurrob1,European Robin,Erithacus rubecula,L945563,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",2015-02-02 12:20,3,51.5031329,-0.1338959,TRUE,FALSE,FALSE,S21643972,NA,2015-02-02
eurrob1,European Robin,Erithacus rubecula,L3132445,Waterways Business Park,2015-02-05 10:50,2,51.6662438,-0.0190517,TRUE,FALSE,TRUE,S21687015,NA,2015-02-05
eurrob1,European Robin,Erithacus rubecula,L3342097,Bone Hill/Bunhill Cemetary,2015-02-06 14:00,1,51.5235976,-0.0892532,TRUE,FALSE,TRUE,S21699053,NA,2015-02-06
eurrob1,European Robin,Erithacus rubecula,L956644,Kew Royal Botanic Gardens,2015-02-07 10:00,1,51.4787636,-0.2956009,TRUE,FALSE,FALSE,S21709623,NA,2015-02-07
eurrob1,European Robin,Erithacus rubecula,L1000253,"Rainham Marshes RSPB Reserve, SSSI and LNR (includes Stone Barges and riverside walk)",2015-02-08 15:35,1,51.4966805,0.2115243,TRUE,FALSE,FALSE,S21728011,NA,2015-02-08
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2015-02-09 13:29,1,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S98618219,NA,2015-02-09
eurrob1,European Robin,Erithacus rubecula,L1000253,"Rainham Marshes RSPB Reserve, SSSI and LNR (includes Stone Barges and riverside walk)",2015-02-10 13:00,NA,51.4966805,0.2115243,TRUE,FALSE,FALSE,S21773742,NA,2015-02-10
eurrob1,European Robin,Erithacus rubecula,L2495227,Higham Hill Park,2015-02-11 14:10,1,51.5976809,-0.0374115,TRUE,FALSE,TRUE,S21780172,NA,2015-02-11
eurrob1,European Robin,Erithacus rubecula,L1402306,Leyton Flats,2015-02-12 06:50,NA,51.5787073,0.0158131,TRUE,FALSE,FALSE,S21780146,NA,2015-02-12
eurrob1,European Robin,Erithacus rubecula,L7354730,Archbishop's Park,2015-02-13 12:30,2,51.4971621,-0.116837,TRUE,FALSE,FALSE,S21793028,NA,2015-02-13
eurrob1,European Robin,Erithacus rubecula,L1000253,"Rainham Marshes RSPB Reserve, SSSI and LNR (includes Stone Barges and riverside walk)",2015-02-14 10:55,3,51.4966805,0.2115243,TRUE,FALSE,FALSE,S21818560,NA,2015-02-14
eurrob1,European Robin,Erithacus rubecula,L3383237,19 Kenneth Crescent,2015-02-15 12:00,1,51.5523808,-0.2282184,TRUE,FALSE,TRUE,S21894520,NA,2015-02-15
eurrob1,European Robin,Erithacus rubecula,L3384801,Woodford Golf Course,2015-02-16 14:40,5,51.6187893,0.02105,TRUE,FALSE,TRUE,S21897977,NA,2015-02-16
eurrob1,European Robin,Erithacus rubecula,L945563,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",2015-02-17 16:15,7,51.5031329,-0.1338959,TRUE,FALSE,FALSE,S21953825,NA,2015-02-17
eurrob1,European Robin,Erithacus rubecula,L1402306,Leyton Flats,2015-02-18 06:40,NA,51.5787073,0.0158131,TRUE,FALSE,FALSE,S21956401,NA,2015-02-18
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2015-02-19 08:00,1,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S22562794,NA,2015-02-19
eurrob1,European Robin,Erithacus rubecula,L6802076,Finsbury Park (The Park only),2015-02-20 15:20,6,51.5710417,-0.1017952,TRUE,FALSE,FALSE,S22037072,NA,2015-02-20
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2015-02-21 13:20,NA,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S22003436,NA,2015-02-21
eurrob1,European Robin,Erithacus rubecula,L3407268,Richmond - Church Road,2015-02-22 11:50,1,51.4622562,-0.298833,TRUE,FALSE,TRUE,S22019293,NA,2015-02-22
eurrob1,European Robin,Erithacus rubecula,L1402306,Leyton Flats,2015-02-23 06:45,NA,51.5787073,0.0158131,TRUE,FALSE,FALSE,S22039742,NA,2015-02-23
eurrob1,European Robin,Erithacus rubecula,L3436431,Westminster: St John's Gardens,2015-02-24 15:30,1,51.4945972,-0.1280379,TRUE,FALSE,TRUE,S22054399,NA,2015-02-24
eurrob1,European Robin,Erithacus rubecula,L1402306,Leyton Flats,2015-02-25 06:45,NA,51.5787073,0.0158131,TRUE,FALSE,FALSE,S22066222,NA,2015-02-25
eurrob1,European Robin,Erithacus rubecula,L3442990,Lloyd Park,2015-02-27 14:50,2,51.5930955,-0.0211358,TRUE,FALSE,TRUE,S22091441,NA,2015-02-27
eurrob1,European Robin,Erithacus rubecula,L3278538,Victoria Park (South Hackney),2015-02-28 09:45,5,51.5357653,-0.0402546,TRUE,FALSE,FALSE,S22103582,NA,2015-02-28
eurrob1,European Robin,Erithacus rubecula,L3448049,Regents Canal,2015-03-01 12:35,1,51.512718,-0.036585,TRUE,FALSE,TRUE,S22122696,NA,2015-03-01
eurrob1,European Robin,Erithacus rubecula,L3355039,Victoria Tower Gardens,2015-03-02 12:30,1,51.4970418,-0.124712,TRUE,FALSE,FALSE,S22138994,NA,2015-03-02
eurrob1,European Robin,Erithacus rubecula,L12105400,Crouch End (LBC District),2015-03-03,1,51.5799116,-0.1264924,TRUE,FALSE,FALSE,S76114066,NA,2015-03-03
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2015-03-04 16:30,1,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S22185480,NA,2015-03-04
eurrob1,European Robin,Erithacus rubecula,L945563,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",2015-03-05 12:00,3,51.5031329,-0.1338959,TRUE,FALSE,FALSE,S22179738,NA,2015-03-05
eurrob1,European Robin,Erithacus rubecula,L2431939,Lea Valley Navigation/Tottenham Marsh,2015-03-06 14:40,5,51.6030389,-0.0439882,TRUE,FALSE,TRUE,S22193623,NA,2015-03-06
eurrob1,European Robin,Erithacus rubecula,L1122086,Regent's Park (please do not list exotic waterfowl),2015-03-07 14:00,4,51.5316,-0.1559,TRUE,FALSE,FALSE,S22276225,NA,2015-03-07
eurrob1,European Robin,Erithacus rubecula,L1006681,Richmond Park (London),2015-03-08 12:30,NA,51.4471069,-0.2717829,TRUE,FALSE,FALSE,S22252773,NA,2015-03-08
eurrob1,European Robin,Erithacus rubecula,L3355039,Victoria Tower Gardens,2015-03-09 12:30,1,51.4970418,-0.124712,TRUE,FALSE,FALSE,S22252683,NA,2015-03-09
eurrob1,European Robin,Erithacus rubecula,L1006681,Richmond Park (London),2015-03-10 10:04,1,51.4471069,-0.2717829,TRUE,FALSE,FALSE,S102145577,NA,2015-03-10
eurrob1,European Robin,Erithacus rubecula,L3169664,"Barrow Close, Enfield",2015-03-11 13:00,1,51.6238317,-0.0974366,TRUE,FALSE,TRUE,S22296593,NA,2015-03-11
eurrob1,European Robin,Erithacus rubecula,L945563,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",2015-03-12 12:00,4,51.5031329,-0.1338959,TRUE,FALSE,FALSE,S22309303,NA,2015-03-12
eurrob1,European Robin,Erithacus rubecula,L1402306,Leyton Flats,2015-03-13 08:20,14,51.5787073,0.0158131,TRUE,FALSE,FALSE,S22375921,NA,2015-03-13
eurrob1,European Robin,Erithacus rubecula,L958247,Walthamstow Wetlands--Lockwood and Maynard Reservoirs,2015-03-14 14:40,NA,51.5922584,-0.0469923,TRUE,FALSE,FALSE,S22342978,NA,2015-03-14
eurrob1,European Robin,Erithacus rubecula,L3278538,Victoria Park (South Hackney),2015-03-15 14:30,7,51.5357653,-0.0402546,TRUE,FALSE,FALSE,S22375820,NA,2015-03-15
eurrob1,European Robin,Erithacus rubecula,L1402306,Leyton Flats,2015-03-16 06:30,NA,51.5787073,0.0158131,TRUE,FALSE,FALSE,S22380535,NA,2015-03-16
eurrob1,European Robin,Erithacus rubecula,L1402306,Leyton Flats,2015-03-17 06:20,12,51.5787073,0.0158131,TRUE,FALSE,FALSE,S22394951,NA,2015-03-17
eurrob1,European Robin,Erithacus rubecula,L1072238,Pudding Mill Lane & Olympic Park,2015-03-18 09:25,1,51.5368345,-0.0205779,TRUE,FALSE,TRUE,S22407448,NA,2015-03-18
eurrob1,European Robin,Erithacus rubecula,L1649764,Enfield Court,2015-03-19 10:00,2,51.5984634,-0.072876,TRUE,FALSE,TRUE,S22420367,NA,2015-03-19
eurrob1,European Robin,Erithacus rubecula,L5441874,Grovelands Park,2015-03-20 12:00,NA,51.6320569,-0.1142728,TRUE,FALSE,FALSE,S43181045,NA,2015-03-20
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2015-03-21 16:00,NA,51.4774486,-0.235101,TRUE,FALSE,FALSE,S22472186,NA,2015-03-21
eurrob1,European Robin,Erithacus rubecula,L2851282,London,2015-03-22 14:00,3,51.5016334,-0.1225662,TRUE,FALSE,TRUE,S22509924,NA,2015-03-22
eurrob1,European Robin,Erithacus rubecula,L1402306,Leyton Flats,2015-03-23 06:15,NA,51.5787073,0.0158131,TRUE,FALSE,FALSE,S22483901,NA,2015-03-23
eurrob1,European Robin,Erithacus rubecula,L3513354,Hydethorpe Road,2015-03-24 18:35,1,51.4455154,-0.1394427,TRUE,FALSE,TRUE,S22509810,NA,2015-03-24
eurrob1,European Robin,Erithacus rubecula,L1006681,Richmond Park (London),2015-03-25,NA,51.4471069,-0.2717829,TRUE,FALSE,FALSE,S24217383,NA,2015-03-25
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2015-03-26 09:30,NA,51.4774486,-0.235101,TRUE,FALSE,FALSE,S22537789,NA,2015-03-26
eurrob1,European Robin,Erithacus rubecula,L945563,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",2015-03-27 17:00,11,51.5031329,-0.1338959,TRUE,FALSE,FALSE,S22543670,NA,2015-03-27
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2015-03-28 13:20,NA,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S22554436,NA,2015-03-28
eurrob1,European Robin,Erithacus rubecula,L3670831,Hampstead Heath,2015-03-29 14:00,3,51.5618116,-0.1633787,TRUE,FALSE,FALSE,S72658652,NA,2015-03-29
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2015-03-30 13:00,10,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S22608556,NA,2015-03-30
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2015-03-31 11:00,8,51.4774486,-0.235101,TRUE,FALSE,FALSE,S22614400,NA,2015-03-31
eurrob1,European Robin,Erithacus rubecula,L929827,Tower of London (please do not report captive ravens),2015-04-01 12:00,1,51.5081815,-0.076561,TRUE,FALSE,FALSE,S22655214,NA,2015-04-01
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2015-04-02 17:00,2,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S22648839,NA,2015-04-02
eurrob1,European Robin,Erithacus rubecula,L1066696,Greenwich Park,2015-04-03 09:51,NA,51.4774807,-0.0006008,TRUE,FALSE,FALSE,S72120235,NA,2015-04-03
eurrob1,European Robin,Erithacus rubecula,L1000253,"Rainham Marshes RSPB Reserve, SSSI and LNR (includes Stone Barges and riverside walk)",2015-04-04 10:00,NA,51.4966805,0.2115243,TRUE,FALSE,FALSE,S128795510,NA,2015-04-04
eurrob1,European Robin,Erithacus rubecula,L3444730,Queen Elizabeth Olympic Park,2015-04-05 18:15,1,51.5442266,-0.0162435,TRUE,FALSE,FALSE,S22701937,NA,2015-04-05
eurrob1,European Robin,Erithacus rubecula,L12106808,Ravensbury Park LNR,2015-04-06 09:00,NA,51.3973533,-0.1793519,TRUE,FALSE,FALSE,S78638641,NA,2015-04-06
eurrob1,European Robin,Erithacus rubecula,L1402306,Leyton Flats,2015-04-07 06:10,NA,51.5787073,0.0158131,TRUE,FALSE,FALSE,S22739966,NA,2015-04-07
eurrob1,European Robin,Erithacus rubecula,L3355039,Victoria Tower Gardens,2015-04-08 12:50,1,51.4970418,-0.124712,TRUE,FALSE,FALSE,S22751975,NA,2015-04-08
eurrob1,European Robin,Erithacus rubecula,L970540,Dulwich Park,2015-04-09 17:30,10,51.445609,-0.0786209,TRUE,FALSE,FALSE,S22775089,NA,2015-04-09
eurrob1,European Robin,Erithacus rubecula,L958247,Walthamstow Wetlands--Lockwood and Maynard Reservoirs,2015-04-10 16:30,1,51.5922584,-0.0469923,TRUE,FALSE,FALSE,S22784643,NA,2015-04-10
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2015-04-11 13:15,1,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S22811105,NA,2015-04-11
eurrob1,European Robin,Erithacus rubecula,L3444730,Queen Elizabeth Olympic Park,2015-04-12 18:15,1,51.5442266,-0.0162435,TRUE,FALSE,FALSE,S22821098,NA,2015-04-12
eurrob1,European Robin,Erithacus rubecula,L945563,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",2015-04-13 17:10,10,51.5031329,-0.1338959,TRUE,FALSE,FALSE,S22845846,NA,2015-04-13
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2015-04-14 12:45,10,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S22864434,NA,2015-04-14
eurrob1,European Robin,Erithacus rubecula,L3331169,East India Dock Basin,2015-04-15 17:10,3,51.5091965,0.0030899,TRUE,FALSE,FALSE,S22878456,NA,2015-04-15
eurrob1,European Robin,Erithacus rubecula,L3570700,Regent's Park,2015-04-16 12:14,2,51.525633,-0.146234,TRUE,FALSE,TRUE,S22912126,NA,2015-04-16
eurrob1,European Robin,Erithacus rubecula,L939890,Cranford Park,2015-04-17 10:00,1,51.4879105,-0.4166619,TRUE,FALSE,FALSE,S25173228,NA,2015-04-17
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2015-04-18 13:00,NA,51.4774486,-0.235101,TRUE,FALSE,FALSE,S22962260,NA,2015-04-18
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2015-04-19 09:30,4,51.4774486,-0.235101,TRUE,FALSE,FALSE,S22939556,NA,2015-04-19
eurrob1,European Robin,Erithacus rubecula,L5605095,Lincoln's Inn Fields,2015-04-20 17:50,4,51.516098,-0.117109,TRUE,FALSE,FALSE,S22968109,NA,2015-04-20
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2015-04-21 16:30,14,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S22993918,NA,2015-04-21
eurrob1,European Robin,Erithacus rubecula,L2083779,Walthamstow Wetlands,2015-04-22 16:20,NA,51.5856349,-0.0539798,TRUE,FALSE,FALSE,S22998728,NA,2015-04-22
eurrob1,European Robin,Erithacus rubecula,L7354730,Archbishop's Park,2015-04-23 17:25,4,51.4971621,-0.116837,TRUE,FALSE,FALSE,S23025059,NA,2015-04-23
eurrob1,European Robin,Erithacus rubecula,L3331169,East India Dock Basin,2015-04-24 18:30,1,51.5091965,0.0030899,TRUE,FALSE,FALSE,S23034758,NA,2015-04-24
eurrob1,European Robin,Erithacus rubecula,L1236726,Walthamstow Marshes SSSI,2015-04-25 13:15,NA,51.5693585,-0.0509191,TRUE,FALSE,FALSE,S23048141,NA,2015-04-25
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2015-04-26 14:00,NA,51.4774486,-0.235101,TRUE,FALSE,FALSE,S23068855,NA,2015-04-26
eurrob1,European Robin,Erithacus rubecula,L3081810,"UK - London, St George's Gardens",2015-04-27 10:30,1,51.526006,-0.120611,TRUE,FALSE,TRUE,S23086289,NA,2015-04-27
eurrob1,European Robin,Erithacus rubecula,L933099,Beddington Farmlands,2015-04-29 11:00,NA,51.3805849,-0.1479596,TRUE,FALSE,FALSE,S23124131,NA,2015-04-29
eurrob1,European Robin,Erithacus rubecula,L945563,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",2015-04-30 16:40,7,51.5031329,-0.1338959,TRUE,FALSE,FALSE,S23148774,NA,2015-04-30
eurrob1,European Robin,Erithacus rubecula,L3444730,Queen Elizabeth Olympic Park,2015-05-01 17:50,1,51.5442266,-0.0162435,TRUE,FALSE,FALSE,S23163696,NA,2015-05-01
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2015-05-02 17:20,6,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S23205957,NA,2015-05-02
eurrob1,European Robin,Erithacus rubecula,L3239128,"Hyde Park, London",2015-05-03 16:30,2,51.5078343,-0.1757813,TRUE,FALSE,TRUE,S23202022,NA,2015-05-03
eurrob1,European Robin,Erithacus rubecula,L3638530,Hyde Park Italian Gardens and Long Water Path,2015-05-04 20:30,2,51.5103767,-0.1752877,TRUE,FALSE,TRUE,S23408087,NA,2015-05-04
eurrob1,European Robin,Erithacus rubecula,L1402306,Leyton Flats,2015-05-05 06:15,NA,51.5787073,0.0158131,TRUE,FALSE,FALSE,S23242622,NA,2015-05-05
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2015-05-06 18:30,1,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S23309393,NA,2015-05-06
eurrob1,European Robin,Erithacus rubecula,L1402306,Leyton Flats,2015-05-07 06:00,NA,51.5787073,0.0158131,TRUE,FALSE,FALSE,S23288906,NA,2015-05-07
eurrob1,European Robin,Erithacus rubecula,L1066696,Greenwich Park,2015-05-08 11:30,3,51.4774807,-0.0006008,TRUE,FALSE,FALSE,S23303399,NA,2015-05-08
eurrob1,European Robin,Erithacus rubecula,L3670831,Hampstead Heath,2015-05-09 19:00,5,51.5618116,-0.1633787,TRUE,FALSE,FALSE,S23363659,NA,2015-05-09
eurrob1,European Robin,Erithacus rubecula,L3278538,Victoria Park (South Hackney),2015-05-10 16:00,10,51.5357653,-0.0402546,TRUE,FALSE,FALSE,S23360142,NA,2015-05-10
eurrob1,European Robin,Erithacus rubecula,L1000253,"Rainham Marshes RSPB Reserve, SSSI and LNR (includes Stone Barges and riverside walk)",2015-05-11 07:05,NA,51.4966805,0.2115243,TRUE,FALSE,FALSE,S23378861,NA,2015-05-11
eurrob1,European Robin,Erithacus rubecula,L3670831,Hampstead Heath,2015-05-12 18:38,NA,51.5618116,-0.1633787,TRUE,FALSE,FALSE,S23623162,NA,2015-05-12
eurrob1,European Robin,Erithacus rubecula,L3436431,Westminster: St John's Gardens,2015-05-13 15:20,1,51.4945972,-0.1280379,TRUE,FALSE,TRUE,S23420252,NA,2015-05-13
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2015-05-14,4,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S26271804,NA,2015-05-14
eurrob1,European Robin,Erithacus rubecula,L3644473,Pimlico Gardens / St George's Square,2015-05-15 12:20,5,51.4858226,-0.1340407,TRUE,FALSE,TRUE,S23452107,NA,2015-05-15
eurrob1,European Robin,Erithacus rubecula,L1222370,"Parkland Walk, North London",2015-05-16 09:30,2,51.5739757,-0.1224804,TRUE,FALSE,TRUE,S23476309,NA,2015-05-16
eurrob1,European Robin,Erithacus rubecula,L1107441,Hampton Court Palace,2015-05-17 14:15,1,51.4038802,-0.3384647,TRUE,FALSE,FALSE,S23722052,NA,2015-05-17
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2015-05-18 15:08,3,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S23710081,NA,2015-05-18
eurrob1,European Robin,Erithacus rubecula,L3657711,Chiswick House and Gardens,2015-05-19 10:30,1,51.4845026,-0.2611399,TRUE,FALSE,TRUE,S23536439,NA,2015-05-19
eurrob1,European Robin,Erithacus rubecula,L939855,Alexandra Park (London),2015-05-20 06:30,4,51.5933888,-0.1266003,TRUE,FALSE,FALSE,S23542877,NA,2015-05-20
eurrob1,European Robin,Erithacus rubecula,L3355039,Victoria Tower Gardens,2015-05-21 12:35,1,51.4970418,-0.124712,TRUE,FALSE,FALSE,S23558338,NA,2015-05-21
eurrob1,European Robin,Erithacus rubecula,L945563,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",2015-05-22 17:00,3,51.5031329,-0.1338959,TRUE,FALSE,FALSE,S23579201,NA,2015-05-22
eurrob1,European Robin,Erithacus rubecula,L3081810,"UK - London, St George's Gardens",2015-05-23 19:33,1,51.526006,-0.120611,TRUE,FALSE,TRUE,S23594618,NA,2015-05-23
eurrob1,European Robin,Erithacus rubecula,L1044869,Leyton Marsh and Waterworks NR,2015-05-24 14:25,6,51.562772,-0.0343323,TRUE,FALSE,FALSE,S23644275,NA,2015-05-24
eurrob1,European Robin,Erithacus rubecula,L1122086,Regent's Park (please do not list exotic waterfowl),2015-05-25 09:00,NA,51.5316,-0.1559,TRUE,FALSE,FALSE,S121672915,NA,2015-05-25
eurrob1,European Robin,Erithacus rubecula,L3331169,East India Dock Basin,2015-05-26 15:05,4,51.5091965,0.0030899,TRUE,FALSE,FALSE,S23658213,NA,2015-05-26
eurrob1,European Robin,Erithacus rubecula,L3355039,Victoria Tower Gardens,2015-05-28 11:30,1,51.4970418,-0.124712,TRUE,FALSE,FALSE,S23673291,NA,2015-05-28
eurrob1,European Robin,Erithacus rubecula,L1765241,Kelsey Park,2015-05-29 14:30,NA,51.4019366,-0.0218746,TRUE,FALSE,FALSE,S23726900,NA,2015-05-29
eurrob1,European Robin,Erithacus rubecula,L1066696,Greenwich Park,2015-05-30 07:11,1,51.4774807,-0.0006008,TRUE,FALSE,FALSE,S23701958,NA,2015-05-30
eurrob1,European Robin,Erithacus rubecula,L2083779,Walthamstow Wetlands,2015-05-31 09:15,9,51.5856349,-0.0539798,TRUE,FALSE,FALSE,S23732174,NA,2015-05-31
