speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory,date_requested
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2016-01-16 12:30,1,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S27229566,NA,2016-01-16
eurrob1,European Robin,Erithacus rubecula,L6109415,Upminster-Cranham Brickfields-Thames Chase,2016-01-17 14:00,4,51.5649046,0.2839038,TRUE,FALSE,TRUE,S27036878,NA,2016-01-17
eurrob1,European Robin,Erithacus rubecula,L3355039,Victoria Tower Gardens,2016-01-18 12:50,1,51.4970418,-0.124712,TRUE,FALSE,FALSE,S26972467,NA,2016-01-18
eurrob1,European Robin,Erithacus rubecula,L945563,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",2016-01-19 11:48,1,51.5031329,-0.1338959,TRUE,FALSE,FALSE,S100423266,NA,2016-01-19
eurrob1,European Robin,Erithacus rubecula,L1236726,Walthamstow Marshes SSSI,2016-01-20 14:55,5,51.5693585,-0.0509191,TRUE,FALSE,FALSE,S27018802,NA,2016-01-20
eurrob1,European Robin,Erithacus rubecula,L3355039,Victoria Tower Gardens,2016-01-21 12:45,1,51.4970418,-0.124712,TRUE,FALSE,FALSE,S27031881,NA,2016-01-21
eurrob1,European Robin,Erithacus rubecula,L3902986,Rainham Landfill (restricted access),2016-01-22 09:50,1,51.4935685,0.1954794,TRUE,FALSE,FALSE,S27054653,NA,2016-01-22
eurrob1,European Robin,Erithacus rubecula,L1000253,"Rainham Marshes RSPB Reserve, SSSI and LNR (includes Stone Barges and riverside walk)",2016-01-23 11:30,NA,51.4966805,0.2115243,TRUE,FALSE,FALSE,S27100413,NA,2016-01-23
eurrob1,European Robin,Erithacus rubecula,L2508196,"St Pancras, Camley St Nature Park area",2016-01-24 12:40,5,51.5354983,-0.1279601,TRUE,FALSE,TRUE,S27098451,NA,2016-01-24
eurrob1,European Robin,Erithacus rubecula,L3355039,Victoria Tower Gardens,2016-01-25 10:30,1,51.4970418,-0.124712,TRUE,FALSE,FALSE,S27113784,NA,2016-01-25
eurrob1,European Robin,Erithacus rubecula,L945563,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",2016-01-26 12:15,5,51.5031329,-0.1338959,TRUE,FALSE,FALSE,S27132572,NA,2016-01-26
eurrob1,European Robin,Erithacus rubecula,L1000253,"Rainham Marshes RSPB Reserve, SSSI and LNR (includes Stone Barges and riverside walk)",2016-01-27 10:00,NA,51.4966805,0.2115243,TRUE,FALSE,FALSE,S127614087,NA,2016-01-27
eurrob1,European Robin,Erithacus rubecula,L2119555,Telegraph Hill Park,2016-01-28 14:30,1,51.4680626,-0.0452435,TRUE,FALSE,FALSE,S27181099,NA,2016-01-28
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2016-01-29 09:00,37,51.4774486,-0.235101,TRUE,FALSE,FALSE,S28771889,NA,2016-01-29
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2016-01-30 13:00,5,51.4774486,-0.235101,TRUE,FALSE,FALSE,S27208859,NA,2016-01-30
eurrob1,European Robin,Erithacus rubecula,L1004309,Archbishops Park,2016-01-31 13:35,3,51.4964875,-0.1180065,TRUE,FALSE,TRUE,S27244656,NA,2016-01-31
eurrob1,European Robin,Erithacus rubecula,L1122086,Regent's Park (please do not list exotic waterfowl),2016-02-01 11:35,6,51.5316,-0.1559,TRUE,FALSE,FALSE,S28771902,NA,2016-02-01
eurrob1,European Robin,Erithacus rubecula,L4212062,Camley Street Nature Park,2016-02-02 14:15,2,51.53525,-0.127953,TRUE,FALSE,TRUE,S27263052,NA,2016-02-02
eurrob1,European Robin,Erithacus rubecula,L1122086,Regent's Park (please do not list exotic waterfowl),2016-02-03 13:00,1,51.5316,-0.1559,TRUE,FALSE,FALSE,S27277196,NA,2016-02-03
eurrob1,European Robin,Erithacus rubecula,L2410176,Green Park,2016-02-04 16:00,NA,51.5036913,-0.1437128,TRUE,FALSE,FALSE,S27353109,NA,2016-02-04
eurrob1,European Robin,Erithacus rubecula,L4216679,Broadwater Lake,2016-02-05 13:40,NA,51.5945085,-0.4934407,TRUE,FALSE,FALSE,S27326135,NA,2016-02-05
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2016-02-06 14:17,NA,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S27357650,NA,2016-02-06
eurrob1,European Robin,Erithacus rubecula,L4216679,Broadwater Lake,2016-02-07 13:55,NA,51.5945085,-0.4934407,TRUE,FALSE,FALSE,S27374653,NA,2016-02-07
eurrob1,European Robin,Erithacus rubecula,L3355039,Victoria Tower Gardens,2016-02-08 12:30,2,51.4970418,-0.124712,TRUE,FALSE,FALSE,S27372686,NA,2016-02-08
eurrob1,European Robin,Erithacus rubecula,L2431939,Lea Valley Navigation/Tottenham Marsh,2016-02-09 13:45,3,51.6030389,-0.0439882,TRUE,FALSE,TRUE,S27394130,NA,2016-02-09
eurrob1,European Robin,Erithacus rubecula,L1000253,"Rainham Marshes RSPB Reserve, SSSI and LNR (includes Stone Barges and riverside walk)",2016-02-10 11:30,3,51.4966805,0.2115243,TRUE,FALSE,FALSE,S27410459,NA,2016-02-10
eurrob1,European Robin,Erithacus rubecula,L945563,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",2016-02-11 12:15,7,51.5031329,-0.1338959,TRUE,FALSE,FALSE,S27422901,NA,2016-02-11
eurrob1,European Robin,Erithacus rubecula,L3355039,Victoria Tower Gardens,2016-02-12 12:10,1,51.4970418,-0.124712,TRUE,FALSE,FALSE,S27443514,NA,2016-02-12
eurrob1,European Robin,Erithacus rubecula,L1000253,"Rainham Marshes RSPB Reserve, SSSI and LNR (includes Stone Barges and riverside walk)",2016-02-13 10:38,1,51.4966805,0.2115243,TRUE,FALSE,FALSE,S27479197,NA,2016-02-13
eurrob1,European Robin,Erithacus rubecula,L1973820,Wormwood Scrubs LNR,2016-02-14 12:20,9,51.5219888,-0.2379227,TRUE,FALSE,FALSE,S102031625,NA,2016-02-14
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2016-02-15 15:16,3,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S27576149,NA,2016-02-15
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2016-02-16 11:59,10,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S27621020,NA,2016-02-16
eurrob1,European Robin,Erithacus rubecula,L3355039,Victoria Tower Gardens,2016-02-17 12:05,1,51.4970418,-0.124712,TRUE,FALSE,FALSE,S27644146,NA,2016-02-17
eurrob1,European Robin,Erithacus rubecula,L4216679,Broadwater Lake,2016-02-18 11:35,NA,51.5945085,-0.4934407,TRUE,FALSE,FALSE,S27672674,NA,2016-02-18
eurrob1,European Robin,Erithacus rubecula,L4292694,GB-London-Volt Ave - 51.53x-0.257 - 19 Feb 2016 11:17,2016-02-19 11:10,1,51.529688,-0.2565923,TRUE,FALSE,TRUE,S27707351,NA,2016-02-19
eurrob1,European Robin,Erithacus rubecula,L954224,Wanstead Park,2016-02-20 13:58,9,51.5666136,0.0309849,TRUE,FALSE,FALSE,S27701324,NA,2016-02-20
eurrob1,European Robin,Erithacus rubecula,L1344841,Brent Reservoir,2016-02-21 10:00,NA,51.5705173,-0.2462203,TRUE,FALSE,FALSE,S173046452,NA,2016-02-21
eurrob1,European Robin,Erithacus rubecula,L1402306,Leyton Flats,2016-02-22 06:30,NA,51.5787073,0.0158131,TRUE,FALSE,FALSE,S27758639,NA,2016-02-22
eurrob1,European Robin,Erithacus rubecula,L2119555,Telegraph Hill Park,2016-02-23 12:45,3,51.4680626,-0.0452435,TRUE,FALSE,FALSE,S27778910,NA,2016-02-23
eurrob1,European Robin,Erithacus rubecula,L5400834,Lloyd Park (Croydon),2016-02-24 11:30,4,51.3664273,-0.0756758,TRUE,FALSE,FALSE,S34143710,NA,2016-02-24
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2016-02-25 11:30,NA,51.4774486,-0.235101,TRUE,FALSE,FALSE,S27812994,NA,2016-02-25
eurrob1,European Robin,Erithacus rubecula,L5400834,Lloyd Park (Croydon),2016-02-26 14:30,6,51.3664273,-0.0756758,TRUE,FALSE,FALSE,S34143803,NA,2016-02-26
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2016-02-27 09:45,NA,51.4774486,-0.235101,TRUE,FALSE,FALSE,S27840379,NA,2016-02-27
eurrob1,European Robin,Erithacus rubecula,L3998708,Malden Road,2016-02-28 15:30,1,51.5487903,-0.1524568,TRUE,FALSE,TRUE,S27865868,NA,2016-02-28
eurrob1,European Robin,Erithacus rubecula,L6802076,Finsbury Park (The Park only),2016-02-29,NA,51.5710417,-0.1017952,TRUE,FALSE,FALSE,S74566101,NA,2016-02-29
eurrob1,European Robin,Erithacus rubecula,L4190647,GB-England-London-Great Monk Wood - 51.6290x0.0218,2016-03-01 08:00,3,51.629,0.021798,TRUE,FALSE,TRUE,S27904675,NA,2016-03-01
eurrob1,European Robin,Erithacus rubecula,L939855,Alexandra Park (London),2016-03-02 07:59,17,51.5933888,-0.1266003,TRUE,FALSE,FALSE,S27920867,NA,2016-03-02
eurrob1,European Robin,Erithacus rubecula,L5400834,Lloyd Park (Croydon),2016-03-03 12:00,6,51.3664273,-0.0756758,TRUE,FALSE,FALSE,S34143945,NA,2016-03-03
eurrob1,European Robin,Erithacus rubecula,L4216679,Broadwater Lake,2016-03-04 12:00,NA,51.5945085,-0.4934407,TRUE,FALSE,FALSE,S27959076,NA,2016-03-04
eurrob1,European Robin,Erithacus rubecula,L6109415,Upminster-Cranham Brickfields-Thames Chase,2016-03-05 14:02,8,51.5649046,0.2839038,TRUE,FALSE,TRUE,S27979660,NA,2016-03-05
eurrob1,European Robin,Erithacus rubecula,L4216679,Broadwater Lake,2016-03-06 14:52,NA,51.5945085,-0.4934407,TRUE,FALSE,FALSE,S28007041,NA,2016-03-06
eurrob1,European Robin,Erithacus rubecula,L4233071,WWT London Wetland Centre,2016-03-07 11:35,NA,51.4763453,-0.235211,TRUE,FALSE,TRUE,S28026146,NA,2016-03-07
eurrob1,European Robin,Erithacus rubecula,L3331169,East India Dock Basin,2016-03-08 14:00,1,51.5091965,0.0030899,TRUE,FALSE,FALSE,S28046586,NA,2016-03-08
eurrob1,European Robin,Erithacus rubecula,L4351132,Clapham Common,2016-03-09 10:30,1,51.4563334,-0.1464057,TRUE,FALSE,TRUE,S28058716,NA,2016-03-09
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2016-03-10 17:30,4,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S28080302,NA,2016-03-10
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2016-03-11 12:51,1,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S28197118,NA,2016-03-11
eurrob1,European Robin,Erithacus rubecula,L958247,Walthamstow Wetlands--Lockwood and Maynard Reservoirs,2016-03-12 12:05,NA,51.5922584,-0.0469923,TRUE,FALSE,FALSE,S28113245,NA,2016-03-12
eurrob1,European Robin,Erithacus rubecula,L1066696,Greenwich Park,2016-03-13 16:49,7,51.4774807,-0.0006008,TRUE,FALSE,FALSE,S28408598,NA,2016-03-13
eurrob1,European Robin,Erithacus rubecula,L1973820,Wormwood Scrubs LNR,2016-03-14 15:40,4,51.5219888,-0.2379227,TRUE,FALSE,FALSE,S102101208,NA,2016-03-14
eurrob1,European Robin,Erithacus rubecula,L3355039,Victoria Tower Gardens,2016-03-15 12:35,2,51.4970418,-0.124712,TRUE,FALSE,FALSE,S28230210,NA,2016-03-15
eurrob1,European Robin,Erithacus rubecula,L954224,Wanstead Park,2016-03-16 13:15,NA,51.5666136,0.0309849,TRUE,FALSE,FALSE,S28334539,NA,2016-03-16
eurrob1,European Robin,Erithacus rubecula,L1000253,"Rainham Marshes RSPB Reserve, SSSI and LNR (includes Stone Barges and riverside walk)",2016-03-17 14:20,NA,51.4966805,0.2115243,TRUE,FALSE,FALSE,S28334460,NA,2016-03-17
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2016-03-18 17:47,1,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S28410971,NA,2016-03-18
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2016-03-19 15:09,4,51.4774486,-0.235101,TRUE,FALSE,FALSE,S28426079,NA,2016-03-19
eurrob1,European Robin,Erithacus rubecula,L939893,Ravenscourt Park,2016-03-20 15:00,2,51.4966678,-0.2383518,TRUE,FALSE,FALSE,S28444327,NA,2016-03-20
eurrob1,European Robin,Erithacus rubecula,L945563,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",2016-03-21 14:30,NA,51.5031329,-0.1338959,TRUE,FALSE,FALSE,S28736545,NA,2016-03-21
eurrob1,European Robin,Erithacus rubecula,L3331194,Southwark Park,2016-03-22 17:50,5,51.4940227,-0.0546312,TRUE,FALSE,FALSE,S28486820,NA,2016-03-22
eurrob1,European Robin,Erithacus rubecula,L956644,Kew Royal Botanic Gardens,2016-03-23 11:00,NA,51.4787636,-0.2956009,TRUE,FALSE,FALSE,S28509987,NA,2016-03-23
eurrob1,European Robin,Erithacus rubecula,L4460328,"Acton Park (Acton, London)",2016-03-24 10:39,10,51.5076726,-0.2598873,TRUE,FALSE,FALSE,S28772121,NA,2016-03-24
eurrob1,European Robin,Erithacus rubecula,L5295147,Keston Common and Ravenbourne Open Space,2016-03-25 16:00,1,51.3608459,0.0342786,TRUE,FALSE,FALSE,S41930407,NA,2016-03-25
eurrob1,European Robin,Erithacus rubecula,L945563,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",2016-03-26 10:15,1,51.5031329,-0.1338959,TRUE,FALSE,FALSE,S100423268,NA,2016-03-26
eurrob1,European Robin,Erithacus rubecula,L1044869,Leyton Marsh and Waterworks NR,2016-03-27 16:55,1,51.562772,-0.0343323,TRUE,FALSE,FALSE,S28597616,NA,2016-03-27
eurrob1,European Robin,Erithacus rubecula,L1777790,Holland Park,2016-03-28 16:00,5,51.5023649,-0.2030854,TRUE,FALSE,FALSE,S28600912,NA,2016-03-28
eurrob1,European Robin,Erithacus rubecula,L3355039,Victoria Tower Gardens,2016-03-29 12:30,1,51.4970418,-0.124712,TRUE,FALSE,FALSE,S28616239,NA,2016-03-29
eurrob1,European Robin,Erithacus rubecula,L939855,Alexandra Park (London),2016-03-30 08:10,12,51.5933888,-0.1266003,TRUE,FALSE,FALSE,S28634572,NA,2016-03-30
eurrob1,European Robin,Erithacus rubecula,L3355039,Victoria Tower Gardens,2016-03-31 13:25,1,51.4970418,-0.124712,TRUE,FALSE,FALSE,S28656875,NA,2016-03-31
eurrob1,European Robin,Erithacus rubecula,L3331194,Southwark Park,2016-04-01 17:20,4,51.4940227,-0.0546312,TRUE,FALSE,FALSE,S28681817,NA,2016-04-01
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2016-04-02 15:00,5,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S28717356,NA,2016-04-02
eurrob1,European Robin,Erithacus rubecula,L3797797,Greenwich Peninsula,2016-04-03 14:15,3,51.4979956,0.0055361,TRUE,FALSE,FALSE,S28720225,NA,2016-04-03
eurrob1,European Robin,Erithacus rubecula,L945563,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",2016-04-04 17:35,9,51.5031329,-0.1338959,TRUE,FALSE,FALSE,S28755530,NA,2016-04-04
eurrob1,European Robin,Erithacus rubecula,L1344841,Brent Reservoir,2016-04-05 16:30,NA,51.5705173,-0.2462203,TRUE,FALSE,FALSE,S28761699,NA,2016-04-05
eurrob1,European Robin,Erithacus rubecula,L4461240,Crossness southern marshes,2016-04-06 19:17,1,51.462175,0.058533,TRUE,FALSE,TRUE,S28778250,NA,2016-04-06
eurrob1,European Robin,Erithacus rubecula,L2038511,Bushy Park,2016-04-07 09:50,10,51.4165522,-0.3343964,TRUE,FALSE,FALSE,S28790480,NA,2016-04-07
eurrob1,European Robin,Erithacus rubecula,L7051080,Russia Dock Woodland,2016-04-08 18:25,4,51.5001342,-0.0394714,TRUE,FALSE,FALSE,S28818005,NA,2016-04-08
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2016-04-09 15:39,19,51.4774486,-0.235101,TRUE,FALSE,FALSE,S28829924,NA,2016-04-09
eurrob1,European Robin,Erithacus rubecula,L1000253,"Rainham Marshes RSPB Reserve, SSSI and LNR (includes Stone Barges and riverside walk)",2016-04-10 10:30,2,51.4966805,0.2115243,TRUE,FALSE,FALSE,S28854048,NA,2016-04-10
eurrob1,European Robin,Erithacus rubecula,L945563,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",2016-04-11 16:40,6,51.5031329,-0.1338959,TRUE,FALSE,FALSE,S28882849,NA,2016-04-11
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2016-04-12 10:50,5,51.4774486,-0.235101,TRUE,FALSE,FALSE,S28897320,NA,2016-04-12
eurrob1,European Robin,Erithacus rubecula,L4483201,GB-Hounslow-22 Maswell Park Rd - 51.463x-0.36 - 13 Apr 2016 12:41,2016-04-13 12:41,1,51.4626781,-0.3603712,TRUE,FALSE,TRUE,S28919455,NA,2016-04-13
eurrob1,European Robin,Erithacus rubecula,L3444730,Queen Elizabeth Olympic Park,2016-04-14 15:30,10,51.5442266,-0.0162435,TRUE,FALSE,FALSE,S28956315,NA,2016-04-14
eurrob1,European Robin,Erithacus rubecula,L8895020,Brockwell Park,2016-04-15 17:35,12,51.4507442,-0.1065159,TRUE,FALSE,FALSE,S29026054,NA,2016-04-15
eurrob1,European Robin,Erithacus rubecula,L3444730,Queen Elizabeth Olympic Park,2016-04-16 18:45,6,51.5442266,-0.0162435,TRUE,FALSE,FALSE,S29003653,NA,2016-04-16
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2016-04-17 17:30,5,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S29009169,NA,2016-04-17
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2016-04-18 13:50,44,51.4774486,-0.235101,TRUE,FALSE,FALSE,S29086435,NA,2016-04-18
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2016-04-19 14:15,10,51.4774486,-0.235101,TRUE,FALSE,FALSE,S29065495,NA,2016-04-19
eurrob1,European Robin,Erithacus rubecula,L956644,Kew Royal Botanic Gardens,2016-04-20 12:30,4,51.4787636,-0.2956009,TRUE,FALSE,FALSE,S29093035,NA,2016-04-20
eurrob1,European Robin,Erithacus rubecula,L3444730,Queen Elizabeth Olympic Park,2016-04-21 18:00,3,51.5442266,-0.0162435,TRUE,FALSE,FALSE,S29103918,NA,2016-04-21
eurrob1,European Robin,Erithacus rubecula,L3947300,Victoria Embankment Gardens,2016-04-22 16:35,1,51.5091363,-0.1205502,TRUE,FALSE,FALSE,S29125710,NA,2016-04-22
eurrob1,European Robin,Erithacus rubecula,L1000253,"Rainham Marshes RSPB Reserve, SSSI and LNR (includes Stone Barges and riverside walk)",2016-04-23 12:05,1,51.4966805,0.2115243,TRUE,FALSE,FALSE,S29171825,NA,2016-04-23
eurrob1,European Robin,Erithacus rubecula,L4041872,Putney Heath,2016-04-24 17:30,NA,51.4505008,-0.229758,TRUE,FALSE,FALSE,S29378073,NA,2016-04-24
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2016-04-25 18:21,1,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S29204127,NA,2016-04-25
eurrob1,European Robin,Erithacus rubecula,L4544435,Regent's Park Trail,2016-04-26 17:00,5,51.5357653,-0.1597255,TRUE,FALSE,FALSE,S29278694,NA,2016-04-26
eurrob1,European Robin,Erithacus rubecula,L1000253,"Rainham Marshes RSPB Reserve, SSSI and LNR (includes Stone Barges and riverside walk)",2016-04-27 09:00,NA,51.4966805,0.2115243,TRUE,FALSE,FALSE,S29471190,NA,2016-04-27
eurrob1,European Robin,Erithacus rubecula,L2183809,Edgington Road,2016-04-28 18:00,2,51.4197103,-0.1386166,TRUE,FALSE,TRUE,S29262931,NA,2016-04-28
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2016-04-29 16:00,NA,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S32307418,NA,2016-04-29
eurrob1,European Robin,Erithacus rubecula,L9188236,Trent Park,2016-04-30 16:20,1,51.6590598,-0.1388741,TRUE,FALSE,FALSE,S29749713,NA,2016-04-30
eurrob1,European Robin,Erithacus rubecula,L4558926,"Richmond, Marble Hill Riverside",2016-05-01 17:15,NA,51.4508708,-0.3034544,TRUE,FALSE,TRUE,S29377069,NA,2016-05-01
eurrob1,European Robin,Erithacus rubecula,L956644,Kew Royal Botanic Gardens,2016-05-02 11:34,4,51.4787636,-0.2956009,TRUE,FALSE,FALSE,S29349295,NA,2016-05-02
eurrob1,European Robin,Erithacus rubecula,L4041872,Putney Heath,2016-05-03 18:23,28,51.4505008,-0.229758,TRUE,FALSE,FALSE,S29398729,NA,2016-05-03
eurrob1,European Robin,Erithacus rubecula,L3355039,Victoria Tower Gardens,2016-05-04 13:05,1,51.4970418,-0.124712,TRUE,FALSE,FALSE,S29396189,NA,2016-05-04
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2016-05-05 14:30,4,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S29439052,NA,2016-05-05
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2016-05-06 13:20,55,51.4774486,-0.235101,TRUE,FALSE,FALSE,S29751020,NA,2016-05-06
eurrob1,European Robin,Erithacus rubecula,L9563159,"28 Roy Road, England, GB (51.608, -0.419)",2016-05-07 18:56,1,51.6083352,-0.4185161,TRUE,FALSE,TRUE,S57822187,NA,2016-05-07
eurrob1,European Robin,Erithacus rubecula,L956644,Kew Royal Botanic Gardens,2016-05-08 11:00,4,51.4787636,-0.2956009,TRUE,FALSE,FALSE,S29672207,NA,2016-05-08
eurrob1,European Robin,Erithacus rubecula,L4579527,Richmond Hill - Terrace Gardens,2016-05-09 17:00,2,51.4541204,-0.3006206,TRUE,FALSE,TRUE,S29520438,NA,2016-05-09
eurrob1,European Robin,Erithacus rubecula,L3355039,Victoria Tower Gardens,2016-05-10 15:10,1,51.4970418,-0.124712,TRUE,FALSE,FALSE,S29536441,NA,2016-05-10
eurrob1,European Robin,Erithacus rubecula,L2575016,Tooting Common,2016-05-11 18:30,2,51.4334106,-0.1450324,TRUE,FALSE,FALSE,S75628437,NA,2016-05-11
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2016-05-12 20:35,NA,51.4774486,-0.235101,TRUE,FALSE,FALSE,S29751171,NA,2016-05-12
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2016-05-13 10:50,52,51.4774486,-0.235101,TRUE,FALSE,FALSE,S29750955,NA,2016-05-13
eurrob1,European Robin,Erithacus rubecula,L2038511,Bushy Park,2016-05-14 13:00,NA,51.4165522,-0.3343964,TRUE,FALSE,FALSE,S29780798,NA,2016-05-14
eurrob1,European Robin,Erithacus rubecula,L3444730,Queen Elizabeth Olympic Park,2016-05-15 16:15,6,51.5442266,-0.0162435,TRUE,FALSE,FALSE,S29681539,NA,2016-05-15
eurrob1,European Robin,Erithacus rubecula,L3341477,Crossness Sewage Works and LNR,2016-05-16 17:10,4,51.5048319,0.1481009,TRUE,FALSE,FALSE,S29736845,NA,2016-05-16
eurrob1,European Robin,Erithacus rubecula,L4209366,Putney Lower Common,2016-05-17 17:10,3,51.470798,-0.2313995,TRUE,FALSE,FALSE,S29737682,NA,2016-05-17
eurrob1,European Robin,Erithacus rubecula,L4340884,Barnes Common,2016-05-18 14:25,1,51.4665073,-0.24414,TRUE,FALSE,FALSE,S100423457,NA,2016-05-18
eurrob1,European Robin,Erithacus rubecula,L4828722,Wimbledon Common,2016-05-19 10:30,5,51.4358773,-0.2335668,TRUE,FALSE,FALSE,S64347374,NA,2016-05-19
eurrob1,European Robin,Erithacus rubecula,L945563,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",2016-05-20 16:50,6,51.5031329,-0.1338959,TRUE,FALSE,FALSE,S29798418,NA,2016-05-20
