speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory,date_requested
eurrob1,European Robin,Erithacus rubecula,L23211633,Long Wood LNR,2024-11-16 16:59,2,51.4962605,-0.3394039,TRUE,FALSE,FALSE,S202674166,NA,2024-11-16
eurrob1,European Robin,Erithacus rubecula,L12106264,Harrow School,2024-10-04 22:30,NA,51.5722826,-0.3360756,TRUE,FALSE,FALSE,S197710078,NA,2024-10-04
eurrob1,European Robin,Erithacus rubecula,L2038511,Bushy Park,2024-04-01 19:45,5,51.4165522,-0.3343964,TRUE,FALSE,FALSE,S166969567,NA,2024-04-01
eurrob1,European Robin,Erithacus rubecula,L38051040,Seward Road Nature Reserve,2024-11-15 21:15,1,51.504593,-0.326523,TRUE,FALSE,TRUE,S202590419,NA,2024-11-15
eurrob1,European Robin,Erithacus rubecula,L3592395,Ham Lands LNR,2024-05-16 20:14,NA,51.439315,-0.3260922,TRUE,FALSE,FALSE,S177689265,NA,2024-05-16
eurrob1,European Robin,Erithacus rubecula,L3935024,Eel Pie Island,2024-07-15 17:33,2,51.4454936,-0.3244078,TRUE,FALSE,FALSE,S187143054,NA,2024-07-15
eurrob1,European Robin,Erithacus rubecula,L12106931,Boston Manor Park,2024-03-23 17:59,5,51.4884004,-0.3189636,TRUE,FALSE,FALSE,S165719346,NA,2024-03-23
eurrob1,European Robin,Erithacus rubecula,L8352725,River Thames at Isleworth,2024-03-27 18:00,NA,51.471265,-0.318934,TRUE,FALSE,FALSE,S166169645,NA,2024-03-27
eurrob1,European Robin,Erithacus rubecula,L12106626,Pitshanger Park,2024-02-15 17:28,NA,51.5291628,-0.3138768,TRUE,FALSE,FALSE,S161573041,NA,2024-02-15
eurrob1,European Robin,Erithacus rubecula,L15698811,"South Lodge, Lammas Park Gardens, London GB-England 51.50703, -0.31043",2024-04-25 19:35,1,51.507034,-0.310426,TRUE,FALSE,TRUE,S185912434,NA,2024-04-25
eurrob1,European Robin,Erithacus rubecula,L12913750,Walpole Park (Ealing),2024-02-02 17:02,2,51.509297,-0.309827,TRUE,FALSE,FALSE,S160423835,NA,2024-02-02
eurrob1,European Robin,Erithacus rubecula,L12913750,Walpole Park (Ealing),2024-02-06 16:59,2,51.509297,-0.309827,TRUE,FALSE,FALSE,S160794226,NA,2024-02-06
eurrob1,European Robin,Erithacus rubecula,L12913750,Walpole Park (Ealing),2024-03-13 18:01,NA,51.509297,-0.309827,TRUE,FALSE,FALSE,S164707219,NA,2024-03-13
eurrob1,European Robin,Erithacus rubecula,L12913750,Walpole Park (Ealing),2024-06-03 20:18,2,51.509297,-0.309827,TRUE,FALSE,FALSE,S179220622,NA,2024-06-03
eurrob1,European Robin,Erithacus rubecula,L12106153,Ham Common Richmond LNR,2024-07-11 17:40,3,51.4323174,-0.2965635,TRUE,FALSE,FALSE,S186499233,NA,2024-07-11
eurrob1,European Robin,Erithacus rubecula,L956644,Kew Royal Botanic Gardens,2024-06-19 18:20,1,51.4787636,-0.2956009,TRUE,FALSE,FALSE,S182492530,NA,2024-06-19
eurrob1,European Robin,Erithacus rubecula,L956644,Kew Royal Botanic Gardens,2024-07-26 16:00,2,51.4787636,-0.2956009,TRUE,FALSE,FALSE,S188967882,NA,2024-07-26
eurrob1,European Robin,Erithacus rubecula,L12105505,Ealing Common,2024-01-04 18:31,NA,51.5105693,-0.2945048,TRUE,FALSE,FALSE,S158075928,NA,2024-01-04
eurrob1,European Robin,Erithacus rubecula,L2308825,Horton Country Park LNR,2024-12-19 14:10,4,51.347592,-0.2939487,TRUE,FALSE,FALSE,S205921944,NA,2024-12-19
eurrob1,European Robin,Erithacus rubecula,L29165623,"58 Lower Marsh Lane, Kingston Upon Thames GB-England 51.39991, -0.28453",2024-02-09 16:25,3,51.399911,-0.28453,TRUE,FALSE,TRUE,S161018380,NA,2024-02-09
eurrob1,European Robin,Erithacus rubecula,L29165623,"58 Lower Marsh Lane, Kingston Upon Thames GB-England 51.39991, -0.28453",2024-03-18 17:12,1,51.399911,-0.28453,TRUE,FALSE,TRUE,S165308991,NA,2024-03-18
eurrob1,European Robin,Erithacus rubecula,L12105899,Kew (LBC District),2024-09-26 18:00,1,51.4761933,-0.2834077,TRUE,FALSE,FALSE,S196547972,NA,2024-09-26
eurrob1,European Robin,Erithacus rubecula,L10453790,Richmond Park--Pen Ponds,2024-06-08 18:16,NA,51.4428698,-0.2740955,TRUE,FALSE,FALSE,S180187773,NA,2024-06-08
eurrob1,European Robin,Erithacus rubecula,L1006681,Richmond Park (London),2024-04-06 18:37,1,51.4471069,-0.2717829,TRUE,FALSE,FALSE,S167404194,NA,2024-04-06
eurrob1,European Robin,Erithacus rubecula,L1006681,Richmond Park (London),2024-06-09 20:50,1,51.4471069,-0.2717829,TRUE,FALSE,FALSE,S180461884,NA,2024-06-09
eurrob1,European Robin,Erithacus rubecula,L8579408,Gunnersbury Triangle LNR,2024-01-22 16:02,4,51.4944162,-0.2711886,TRUE,FALSE,FALSE,S159546111,NA,2024-01-22
eurrob1,European Robin,Erithacus rubecula,L22646165,Home,2024-05-22 18:54,2,51.504914,-0.252484,TRUE,FALSE,TRUE,S176389411,NA,2024-05-22
eurrob1,European Robin,Erithacus rubecula,L20913652,Allotment the real one,2024-02-07 22:04,5,51.510866,-0.251947,TRUE,FALSE,TRUE,S160889647,NA,2024-02-07
eurrob1,European Robin,Erithacus rubecula,L1344841,Brent Reservoir,2024-12-05 15:39,1,51.5705173,-0.2462203,TRUE,FALSE,FALSE,S204525074,NA,2024-12-05
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2024-01-16 18:29,NA,51.4774486,-0.235101,TRUE,FALSE,FALSE,S159074763,NA,2024-01-16
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2024-01-21 17:21,1,51.4774486,-0.235101,TRUE,FALSE,FALSE,S159463771,NA,2024-01-21
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2024-02-23 21:42,3,51.4774486,-0.235101,TRUE,FALSE,FALSE,S162674570,NA,2024-02-23
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2024-03-26 18:31,15,51.4774486,-0.235101,TRUE,FALSE,FALSE,S166064220,NA,2024-03-26
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2024-07-08 21:30,1,51.4774486,-0.235101,TRUE,FALSE,FALSE,S186088530,NA,2024-07-08
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2024-10-02 23:21,3,51.4774486,-0.235101,TRUE,FALSE,FALSE,S197314501,NA,2024-10-02
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2024-11-07 22:55,NA,51.4774486,-0.235101,TRUE,FALSE,FALSE,S201716711,NA,2024-11-07
eurrob1,European Robin,Erithacus rubecula,L939896,WWT London Wetland Centre (from 2000),2024-11-29 20:06,1,51.4774486,-0.235101,TRUE,FALSE,FALSE,S203992046,NA,2024-11-29
eurrob1,European Robin,Erithacus rubecula,L4828722,Wimbledon Common,2024-02-08 16:13,NA,51.4358773,-0.2335668,TRUE,FALSE,FALSE,S160941211,NA,2024-02-08
eurrob1,European Robin,Erithacus rubecula,L12105747,Fulham Reach,2024-05-23 23:48,2,51.4854186,-0.2267154,TRUE,FALSE,FALSE,S176628799,NA,2024-05-23
eurrob1,European Robin,Erithacus rubecula,L12106160,Hammersmith (LBC District),2024-12-12 14:07,1,51.4924127,-0.2251701,TRUE,FALSE,FALSE,S205156981,NA,2024-12-12
eurrob1,European Robin,Erithacus rubecula,L10658966,[EDN] Edna Rd,2024-04-18 18:51,1,51.4087836,-0.2231646,TRUE,FALSE,TRUE,S169191186,NA,2024-04-18
eurrob1,European Robin,Erithacus rubecula,L10658966,[EDN] Edna Rd,2024-06-27 19:47,1,51.4087836,-0.2231646,TRUE,FALSE,TRUE,S184058530,NA,2024-06-27
eurrob1,European Robin,Erithacus rubecula,L32501489,Norland Square Garden,2024-05-28 20:02,2,51.506538,-0.209818,TRUE,FALSE,TRUE,S177849248,NA,2024-05-28
eurrob1,European Robin,Erithacus rubecula,L12230276,Morden Park (London),2024-04-11 19:03,NA,51.3940545,-0.2095861,TRUE,FALSE,FALSE,S168164514,NA,2024-04-11
eurrob1,European Robin,Erithacus rubecula,L12230276,Morden Park (London),2024-07-04 20:16,NA,51.3940545,-0.2095861,TRUE,FALSE,FALSE,S185333034,NA,2024-07-04
eurrob1,European Robin,Erithacus rubecula,L12230276,Morden Park (London),2024-11-21 15:05,NA,51.3940545,-0.2095861,TRUE,FALSE,FALSE,S203176453,NA,2024-11-21
eurrob1,European Robin,Erithacus rubecula,L12106494,Meanwhile Gardens,2024-01-01 17:12,5,51.5233882,-0.2041507,TRUE,FALSE,FALSE,S157725556,NA,2024-01-01
eurrob1,European Robin,Erithacus rubecula,L12106494,Meanwhile Gardens,2024-01-14 18:11,6,51.5233882,-0.2041507,TRUE,FALSE,FALSE,S158892832,NA,2024-01-14
eurrob1,European Robin,Erithacus rubecula,L12106494,Meanwhile Gardens,2024-01-26 19:23,1,51.5233882,-0.2041507,TRUE,FALSE,FALSE,S159842707,NA,2024-01-26
eurrob1,European Robin,Erithacus rubecula,L1777790,Holland Park,2024-01-29 17:12,1,51.5023649,-0.2030854,TRUE,FALSE,FALSE,S160121075,NA,2024-01-29
eurrob1,European Robin,Erithacus rubecula,L1777790,Holland Park,2024-02-18 19:43,3,51.5023649,-0.2030854,TRUE,FALSE,FALSE,S162070958,NA,2024-02-18
eurrob1,European Robin,Erithacus rubecula,L38897393,Michleham Down,2024-12-27 14:17,1,51.620876,-0.19681,TRUE,FALSE,TRUE,S206746165,NA,2024-12-27
eurrob1,European Robin,Erithacus rubecula,L12590311,Finchley: Garden/ Finchley Way Open Space,2024-02-29 15:01,4,51.6077227,-0.1936134,TRUE,FALSE,TRUE,S163257834,NA,2024-02-29
eurrob1,European Robin,Erithacus rubecula,L16331924,QC Garden,2024-10-13 17:28,1,51.539857,-0.191228,TRUE,FALSE,TRUE,S198740668,NA,2024-10-13
eurrob1,European Robin,Erithacus rubecula,L6202707,Brompton Cemetery,2024-03-30 18:10,3,51.4853222,-0.1911771,TRUE,FALSE,FALSE,S166521229,NA,2024-03-30
eurrob1,European Robin,Erithacus rubecula,L8044083,Golders Hill Park and West Heath,2024-07-18 18:25,2,51.565497,-0.186498,TRUE,FALSE,FALSE,S187739859,NA,2024-07-18
eurrob1,European Robin,Erithacus rubecula,L14217572,"Hampstead Heath, London GB-England 51.56356, -0.18364",2024-06-22 19:40,3,51.563561,-0.183642,TRUE,FALSE,TRUE,S183330344,NA,2024-06-22
eurrob1,European Robin,Erithacus rubecula,L12107298,Victoria Park (Finchley),2024-05-07 19:39,2,51.6041883,-0.1832637,TRUE,FALSE,FALSE,S172664036,NA,2024-05-07
eurrob1,European Robin,Erithacus rubecula,L34828666,"NW3, London GB-England 51.56388, -0.18180",2024-07-17 19:29,1,51.563882,-0.181799,TRUE,FALSE,TRUE,S187439798,NA,2024-07-17
eurrob1,European Robin,Erithacus rubecula,L12214584,Wandle Park (Colliers Wood),2024-10-28 13:18,NA,51.4188903,-0.1798127,TRUE,FALSE,FALSE,S200588946,NA,2024-10-28
eurrob1,European Robin,Erithacus rubecula,L12105390,Cremorne Gardens,2024-02-26 17:49,1,51.4796222,-0.1785202,TRUE,FALSE,FALSE,S163005766,NA,2024-02-26
eurrob1,European Robin,Erithacus rubecula,L34520782,"Hyde Park, London",2024-07-09 17:46,1,51.507175,-0.1778317,TRUE,FALSE,TRUE,S186209131,NA,2024-07-09
eurrob1,European Robin,Erithacus rubecula,L12107543,Royal Albert Hall,2024-08-01 16:36,1,51.500907,-0.1774662,TRUE,FALSE,FALSE,S190339405,NA,2024-08-01
eurrob1,European Robin,Erithacus rubecula,L29859855,home,2024-04-07 18:11,NA,51.3883476,-0.1767572,TRUE,FALSE,TRUE,S167569300,NA,2024-04-07
eurrob1,European Robin,Erithacus rubecula,L29768672,"122 West Carriage Drive, England, GB (51,508, -0,176)",2024-03-10 17:21,1,51.5078532,-0.1756334,TRUE,FALSE,TRUE,S164331844,NA,2024-03-10
eurrob1,European Robin,Erithacus rubecula,L12106166,Hampstead (LBC District),2024-03-21 17:51,3,51.554642,-0.1728183,TRUE,FALSE,FALSE,S165500993,NA,2024-03-21
eurrob1,European Robin,Erithacus rubecula,L12105326,Collier's Wood (LBC District),2024-05-06 19:47,NA,51.4192483,-0.1722536,TRUE,FALSE,FALSE,S172470669,NA,2024-05-06
eurrob1,European Robin,Erithacus rubecula,L13762220,Waverley Way,2024-01-17 14:43,1,51.3567499,-0.1716785,TRUE,FALSE,TRUE,S159131706,NA,2024-01-17
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2024-02-11 17:09,4,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S161243498,NA,2024-02-11
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2024-03-28 17:42,3,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S167230604,NA,2024-03-28
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2024-04-05 18:16,5,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S167276289,NA,2024-04-05
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2024-05-01 19:49,4,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S171373813,NA,2024-05-01
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2024-05-02 18:59,1,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S171536582,NA,2024-05-02
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2024-06-05 23:29,1,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S179625970,NA,2024-06-05
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2024-06-12 20:05,13,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S181090853,NA,2024-06-12
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2024-06-24 20:08,1,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S183583768,NA,2024-06-24
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2024-07-10 17:05,2,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S186349290,NA,2024-07-10
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2024-07-12 19:47,1,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S189914832,NA,2024-07-12
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2024-09-27 18:31,2,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S197034587,NA,2024-09-27
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2024-12-08 21:04,1,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S204864080,NA,2024-12-08
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2024-12-23 20:07,2,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S206336112,NA,2024-12-23
eurrob1,European Robin,Erithacus rubecula,L12106788,Hyde Park  and  Kensington Gardens,2024-12-28 16:00,4,51.5073169,-0.1706133,TRUE,FALSE,FALSE,S206953151,NA,2024-12-28
eurrob1,European Robin,Erithacus rubecula,L29586557,"5 St Catherines Close, London",2024-03-01 18:04,1,51.438932,-0.169202,TRUE,FALSE,TRUE,S163357243,NA,2024-03-01
eurrob1,European Robin,Erithacus rubecula,L2082952,Wandsworth Common,2024-01-11 15:45,1,51.4485511,-0.1673698,TRUE,FALSE,FALSE,S158639436,NA,2024-01-11
eurrob1,European Robin,Erithacus rubecula,L12650985,"Kenwood, London GB-England 51.56931, -0.16527",2024-08-23 19:21,2,51.569308,-0.165273,TRUE,FALSE,TRUE,S192491202,NA,2024-08-23
eurrob1,European Robin,Erithacus rubecula,L33550549,way home,2024-10-16 17:41,4,51.6330338,-0.1636454,TRUE,FALSE,TRUE,S199136759,NA,2024-10-16
eurrob1,European Robin,Erithacus rubecula,L3670831,Hampstead Heath,2024-03-20 18:49,NA,51.5618116,-0.1633787,TRUE,FALSE,FALSE,S168021775,NA,2024-03-20
eurrob1,European Robin,Erithacus rubecula,L3670831,Hampstead Heath,2024-06-15 19:47,1,51.5618116,-0.1633787,TRUE,FALSE,FALSE,S181693242,NA,2024-06-15
eurrob1,European Robin,Erithacus rubecula,L3670831,Hampstead Heath,2024-11-27 14:02,11,51.5618116,-0.1633787,TRUE,FALSE,FALSE,S203765729,NA,2024-11-27
eurrob1,European Robin,Erithacus rubecula,L36301699,Hyde Park,2024-09-02 22:31,1,51.5039596,-0.1631936,TRUE,FALSE,TRUE,S193767692,NA,2024-09-02
eurrob1,European Robin,Erithacus rubecula,L30566514,"Hyde Park, London GB-England 51.51138, -0.15981",2024-04-12 19:06,1,51.51138,-0.159813,TRUE,FALSE,TRUE,S168297731,NA,2024-04-12
eurrob1,European Robin,Erithacus rubecula,L1787521,Primrose Hill Park,2024-01-27 16:46,NA,51.5385147,-0.1594191,TRUE,FALSE,FALSE,S159929978,NA,2024-01-27
eurrob1,European Robin,Erithacus rubecula,L28587870,Portman square gardens,2024-01-02 17:41,1,51.514026,-0.156611,TRUE,FALSE,TRUE,S157859172,NA,2024-01-02
eurrob1,European Robin,Erithacus rubecula,L1122086,Regent's Park (please do not list exotic waterfowl),2024-02-13 17:15,3,51.5316,-0.1559,TRUE,FALSE,FALSE,S161410458,NA,2024-02-13
eurrob1,European Robin,Erithacus rubecula,L1122086,Regent's Park (please do not list exotic waterfowl),2024-03-03 17:03,NA,51.5316,-0.1559,TRUE,FALSE,FALSE,S163579357,NA,2024-03-03
eurrob1,European Robin,Erithacus rubecula,L1122086,Regent's Park (please do not list exotic waterfowl),2024-04-08 19:02,8,51.5316,-0.1559,TRUE,FALSE,FALSE,S167757084,NA,2024-04-08
eurrob1,European Robin,Erithacus rubecula,L1122086,Regent's Park (please do not list exotic waterfowl),2024-10-05 21:34,2,51.5316,-0.1559,TRUE,FALSE,FALSE,S197714366,NA,2024-10-05
eurrob1,European Robin,Erithacus rubecula,L1122086,Regent's Park (please do not list exotic waterfowl),2024-10-25 17:14,NA,51.5316,-0.1559,TRUE,FALSE,FALSE,S200209208,NA,2024-10-25
eurrob1,European Robin,Erithacus rubecula,L1800098,Battersea Park,2024-02-20 16:45,3,51.4802877,-0.1552555,TRUE,FALSE,FALSE,S162387232,NA,2024-02-20
eurrob1,European Robin,Erithacus rubecula,L1800098,Battersea Park,2024-06-29 19:01,2,51.4802877,-0.1552555,TRUE,FALSE,FALSE,S184415248,NA,2024-06-29
eurrob1,European Robin,Erithacus rubecula,L33707232,"Clapham Common, London GB-England 51.45838, -0.15399",2024-07-02 17:37,1,51.458378,-0.15399,TRUE,FALSE,TRUE,S184958529,NA,2024-07-02
eurrob1,European Robin,Erithacus rubecula,L10409320,"Huron Road, Tooting",2024-05-21 16:20,1,51.43583,-0.15127,TRUE,FALSE,TRUE,S176171113,NA,2024-05-21
eurrob1,European Robin,Erithacus rubecula,L12106582,Highgate (LBC District),2024-03-02 17:19,5,51.5730654,-0.1484232,TRUE,FALSE,FALSE,S163453850,NA,2024-03-02
eurrob1,European Robin,Erithacus rubecula,L933099,Beddington Farmlands,2024-01-10 19:50,NA,51.3805849,-0.1479596,TRUE,FALSE,FALSE,S158586546,NA,2024-01-10
eurrob1,European Robin,Erithacus rubecula,L933099,Beddington Farmlands,2024-02-16 19:19,NA,51.3805849,-0.1479596,TRUE,FALSE,FALSE,S161872305,NA,2024-02-16
eurrob1,European Robin,Erithacus rubecula,L933099,Beddington Farmlands,2024-03-05 17:13,NA,51.3805849,-0.1479596,TRUE,FALSE,FALSE,S163801184,NA,2024-03-05
eurrob1,European Robin,Erithacus rubecula,L933099,Beddington Farmlands,2024-09-22 21:13,NA,51.3805849,-0.1479596,TRUE,FALSE,FALSE,S196137887,NA,2024-09-22
eurrob1,European Robin,Erithacus rubecula,L933099,Beddington Farmlands,2024-10-22 21:49,NA,51.3805849,-0.1479596,TRUE,FALSE,FALSE,S199911657,NA,2024-10-22
eurrob1,European Robin,Erithacus rubecula,L933099,Beddington Farmlands,2024-10-26 18:02,NA,51.3805849,-0.1479596,TRUE,FALSE,FALSE,S200342554,NA,2024-10-26
eurrob1,European Robin,Erithacus rubecula,L933099,Beddington Farmlands,2024-11-01 18:42,NA,51.3805849,-0.1479596,TRUE,FALSE,FALSE,S201017679,NA,2024-11-01
eurrob1,European Robin,Erithacus rubecula,L933099,Beddington Farmlands,2024-12-06 15:24,NA,51.3805849,-0.1479596,TRUE,FALSE,FALSE,S204609957,NA,2024-12-06
eurrob1,European Robin,Erithacus rubecula,L26455600,"West Streatham, London",2024-07-13 19:32,1,51.4184647,-0.1454733,TRUE,FALSE,TRUE,S186826121,NA,2024-07-13
eurrob1,European Robin,Erithacus rubecula,L2575016,Tooting Common,2024-07-16 18:05,3,51.4334106,-0.1450324,TRUE,FALSE,FALSE,S187286552,NA,2024-07-16
eurrob1,European Robin,Erithacus rubecula,L2575016,Tooting Common,2024-08-16 18:20,5,51.4334106,-0.1450324,TRUE,FALSE,FALSE,S191679561,NA,2024-08-16
eurrob1,European Robin,Erithacus rubecula,L2575016,Tooting Common,2024-08-19 18:20,2,51.4334106,-0.1450324,TRUE,FALSE,FALSE,S192075247,NA,2024-08-19
eurrob1,European Robin,Erithacus rubecula,L2575016,Tooting Common,2024-11-05 23:01,3,51.4334106,-0.1450324,TRUE,FALSE,FALSE,S201526586,NA,2024-11-05
eurrob1,European Robin,Erithacus rubecula,L2575016,Tooting Common,2024-11-14 18:50,1,51.4334106,-0.1450324,TRUE,FALSE,FALSE,S202480708,NA,2024-11-14
eurrob1,European Robin,Erithacus rubecula,L2575016,Tooting Common,2024-11-24 13:16,1,51.4334106,-0.1450324,TRUE,FALSE,FALSE,S203458118,NA,2024-11-24
eurrob1,European Robin,Erithacus rubecula,L12487630,Garden,2024-01-19 16:07,1,51.3525259,-0.144565,TRUE,FALSE,TRUE,S159278828,NA,2024-01-19
eurrob1,European Robin,Erithacus rubecula,L12487630,Garden,2024-10-01 15:55,1,51.3525259,-0.144565,TRUE,FALSE,TRUE,S197148918,NA,2024-10-01
eurrob1,European Robin,Erithacus rubecula,L12105077,Ash Wood,2024-05-13 20:45,2,51.6692328,-0.1445038,TRUE,FALSE,FALSE,S174335268,NA,2024-05-13
eurrob1,European Robin,Erithacus rubecula,L9185694,"Jessops Way, England, GB (51.388, -0.143)",2024-07-06 17:10,1,51.3884241,-0.1430717,TRUE,FALSE,TRUE,S185655863,NA,2024-07-06
eurrob1,European Robin,Erithacus rubecula,L2370965,Queen's Wood LNR,2024-12-13 20:10,NA,51.5816966,-0.1422215,TRUE,FALSE,FALSE,S205270083,NA,2024-12-13
eurrob1,European Robin,Erithacus rubecula,L4210937,Muswell Hill--garden,2024-01-23 15:30,1,51.595709,-0.1394567,TRUE,FALSE,TRUE,S159622032,NA,2024-01-23
eurrob1,European Robin,Erithacus rubecula,L39032625,"Alexandra Park, London GB-England (51.5923,-0.1375)",2024-12-31 16:24,1,51.592308,-0.137534,TRUE,FALSE,TRUE,S207332905,NA,2024-12-31
eurrob1,European Robin,Erithacus rubecula,L27879551,Shepherd's Hill Garden,2024-03-15 18:15,1,51.579375,-0.13433,TRUE,FALSE,TRUE,S164923745,NA,2024-03-15
eurrob1,European Robin,Erithacus rubecula,L945563,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",2024-01-06 16:15,NA,51.5031329,-0.1338959,TRUE,FALSE,FALSE,S158253119,NA,2024-01-06
eurrob1,European Robin,Erithacus rubecula,L945563,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",2024-01-13 16:05,NA,51.5031329,-0.1338959,TRUE,FALSE,FALSE,S158785219,NA,2024-01-13
eurrob1,European Robin,Erithacus rubecula,L945563,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",2024-01-20 16:15,NA,51.5031329,-0.1338959,TRUE,FALSE,FALSE,S159359698,NA,2024-01-20
eurrob1,European Robin,Erithacus rubecula,L945563,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",2024-01-25 15:35,1,51.5031329,-0.1338959,TRUE,FALSE,FALSE,S159757691,NA,2024-01-25
eurrob1,European Robin,Erithacus rubecula,L945563,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",2024-02-03 16:12,NA,51.5031329,-0.1338959,TRUE,FALSE,FALSE,S160508872,NA,2024-02-03
eurrob1,European Robin,Erithacus rubecula,L945563,"St James's Park (do not list Barnacle Goose, Shelduck and other captive birds)",2024-04-04 21:47,15,51.5031329,-0.1338959,TRUE,FALSE,FALSE,S167180039,NA,2024-04-04
